,country,date,daily_vaccinations_per_million,total_vaccinations
39358,Japan,2021-05-31,5427.0,16659793.0
39359,Japan,2021-06-01,5702.0,17562362.0
39360,Japan,2021-06-02,5962.0,18512075.0
39361,Japan,2021-06-03,6191.0,19447730.0
39362,Japan,2021-06-04,6401.0,20362711.0
39363,Japan,2021-06-05,6635.0,21096863.0
39364,Japan,2021-06-06,6875.0,21832635.0
39365,Japan,2021-06-07,7081.0,22907823.0
39366,Japan,2021-06-08,7296.0,23999647.0
39367,Japan,2021-06-09,7503.0,25132631.0
39368,Japan,2021-06-10,7693.0,26235470.0
39369,Japan,2021-06-11,7886.0,27321141.0
39370,Japan,2021-06-12,8093.0,28237727.0
39371,Japan,2021-06-13,8284.0,29141831.0
39372,Japan,2021-06-14,8433.0,30348520.0
39373,Japan,2021-06-15,8573.0,31564153.0
39374,Japan,2021-06-16,8710.0,32818067.0
39375,Japan,2021-06-17,8890.0,34079950.0
39376,Japan,2021-06-18,9032.0,35290486.0
39377,Japan,2021-06-19,9213.0,36367150.0
39378,Japan,2021-06-20,9408.0,37443027.0
39379,Japan,2021-06-21,9545.0,38770832.0
39380,Japan,2021-06-22,9693.0,40116564.0
39381,Japan,2021-06-23,9839.0,41499789.0
39382,Japan,2021-06-24,9959.0,42867414.0
39383,Japan,2021-06-25,10130.0,44228530.0
39384,Japan,2021-06-26,10335.0,45486390.0
39385,Japan,2021-06-27,10529.0,46733138.0
39386,Japan,2021-06-28,10596.0,48120033.0
39387,Japan,2021-06-29,10681.0,49541415.0
39388,Japan,2021-06-30,10729.0,50966868.0
39389,Japan,2021-07-01,10535.0,52163267.0
39390,Japan,2021-07-02,10280.0,53299105.0
39391,Japan,2021-07-03,10369.0,54635362.0
39392,Japan,2021-07-04,10394.0,55904245.0
39393,Japan,2021-07-05,10457.0,57346739.0
39394,Japan,2021-07-06,10514.0,58818757.0
39395,Japan,2021-07-07,10558.0,60282475.0
39396,Japan,2021-07-08,10844.0,61731836.0
39397,Japan,2021-07-09,11188.0,63170515.0
39398,Japan,2021-07-10,11322.0,64625489.0
39399,Japan,2021-07-11,11318.0,65890918.0
39400,Japan,2021-07-12,11232.0,67257547.0
39401,Japan,2021-07-13,11108.0,68620161.0
39402,Japan,2021-07-14,10986.0,69975928.0
39403,Japan,2021-07-15,10835.0,71291729.0
39404,Japan,2021-07-16,10702.0,72613263.0
39405,Japan,2021-07-17,10558.0,73941379.0
39406,Japan,2021-07-18,10475.0,75133810.0
39407,Japan,2021-07-19,10089.0,76159902.0
39408,Japan,2021-07-20,9992.0,77436900.0
39409,Japan,2021-07-21,9871.0,78686082.0
39410,Japan,2021-07-22,8996.0,79229831.0
39411,Japan,2021-07-23,7961.0,79637557.0
39412,Japan,2021-07-24,7716.0,80749912.0
39413,Japan,2021-07-25,7539.0,81785714.0
39414,Japan,2021-07-26,7738.0,82987824.0
39415,Japan,2021-07-27,7686.0,84218748.0
39416,Japan,2021-07-28,7665.0,85449382.0
39417,Japan,2021-07-29,8400.0,86641319.0
39418,Japan,2021-07-30,9286.0,87831284.0
39419,Japan,2021-07-31,9442.0,89081552.0
39420,Japan,2021-08-01,9336.0,90023640.0
39421,Japan,2021-08-02,8945.0,90880374.0
39422,Japan,2021-08-03,8476.0,91697753.0
39423,Japan,2021-08-04,14546.0,98284206.0
39424,Japan,2021-08-05,14744.0,99651092.0
39425,Japan,2021-08-06,14320.0,0.0
39426,Japan,2021-08-07,13827.0,0.0
39427,Japan,2021-08-08,13684.0,0.0
39428,Japan,2021-08-09,13637.0,102913015.0
39429,Japan,2021-08-10,15847.0,105680550.0
39430,Japan,2021-08-11,9970.0,107081571.0
39431,Japan,2021-08-12,9666.0,108179498.0
39432,Japan,2021-08-13,9396.0,0.0
39433,Japan,2021-08-14,9126.0,0.0
39434,Japan,2021-08-15,8856.0,109911890.0
39435,Japan,2021-08-16,9223.0,111050989.0
39436,Japan,2021-08-17,8694.0,113351510.0
39437,Japan,2021-08-18,8594.0,114664353.0
39438,Japan,2021-08-19,8569.0,115739998.0
39439,Japan,2021-08-20,8885.0,0.0
39440,Japan,2021-08-21,9201.0,0.0
39441,Japan,2021-08-22,9518.0,118310106.0
39442,Japan,2021-08-23,10444.0,0.0
39443,Japan,2021-08-24,10054.0,122223024.0
39444,Japan,2021-08-25,9876.0,0.0
39445,Japan,2021-08-26,9967.0,124534483.0
39446,Japan,2021-08-27,10086.0,0.0
39447,Japan,2021-08-28,10206.0,0.0
39448,Japan,2021-08-29,10325.0,127420574.0
39449,Japan,2021-08-30,9626.0,128759863.0
39450,Japan,2021-08-31,9835.0,130900617.0
39451,Japan,2021-09-01,9809.0,132033831.0
39452,Japan,2021-09-02,9660.0,133058203.0
39453,Japan,2021-09-03,9314.0,0.0
39454,Japan,2021-09-04,8968.0,0.0
39455,Japan,2021-09-05,8622.0,0.0
39456,Japan,2021-09-06,7849.0,135685318.0
39457,Japan,2021-09-07,9285.0,139093325.0
39458,Japan,2021-09-08,9364.0,140295783.0
39459,Japan,2021-09-09,9491.0,141432726.0
39460,Japan,2021-09-10,9835.0,0.0
39461,Japan,2021-09-11,10178.0,0.0
39462,Japan,2021-09-12,10522.0,144312589.0
39463,Japan,2021-09-13,11452.0,145790344.0
39464,Japan,2021-09-14,9626.0,147586692.0
39465,Japan,2021-09-15,9610.0,148775011.0
39466,Japan,2021-09-16,9576.0,149882538.0
39467,Japan,2021-09-17,9405.0,0.0
39468,Japan,2021-09-18,9234.0,0.0
39469,Japan,2021-09-19,9063.0,0.0
39470,Japan,2021-09-20,8305.0,153118707.0
39471,Japan,2021-09-21,8370.0,154971886.0
39472,Japan,2021-09-22,7923.0,0.0
39473,Japan,2021-09-23,7568.0,156559895.0
39474,Japan,2021-09-24,7759.0,0.0
39475,Japan,2021-09-25,7951.0,0.0
39476,Japan,2021-09-26,8143.0,159494782.0
39477,Japan,2021-09-27,8997.0,161057159.0
39478,Japan,2021-09-28,8620.0,162577384.0
39479,Japan,2021-09-29,9035.0,163738220.0
39480,Japan,2021-09-30,9406.0,164859014.0
39481,Japan,2021-10-01,9275.0,0.0
39482,Japan,2021-10-02,9145.0,0.0
39483,Japan,2021-10-03,9015.0,167449378.0
39484,Japan,2021-10-04,8733.0,168762404.0
39485,Japan,2021-10-05,8732.0,170282269.0
39486,Japan,2021-10-06,8449.0,171193251.0
39487,Japan,2021-10-07,8237.0,172127058.0
39488,Japan,2021-10-08,8205.0,0.0
39489,Japan,2021-10-09,8172.0,0.0
39490,Japan,2021-10-10,8140.0,174631850.0
39491,Japan,2021-10-11,7863.0,175700765.0
39492,Japan,2021-10-12,7479.0,176881164.0
39493,Japan,2021-10-13,7286.0,177622120.0
39494,Japan,2021-10-14,6946.0,178255509.0
39495,Japan,2021-10-15,6741.0,0.0
39496,Japan,2021-10-16,6537.0,0.0
39497,Japan,2021-10-17,6332.0,180219121.0
39498,Japan,2021-10-18,5979.0,180976061.0
39499,Japan,2021-10-19,5892.0,182079899.0
39500,Japan,2021-10-20,5777.0,182719236.0
39501,Japan,2021-10-21,5767.0,183344047.0
39502,Japan,2021-10-22,5681.0,0.0
39503,Japan,2021-10-23,5594.0,0.0
39504,Japan,2021-10-24,5508.0,185079015.0
39505,Japan,2021-10-25,5670.0,185979201.0
39506,Japan,2021-10-26,4852.0,0.0
39507,Japan,2021-10-27,4560.0,186742406.0
39508,Japan,2021-10-28,5125.0,187865740.0
39509,Japan,2021-10-29,5018.0,0.0
39510,Japan,2021-10-30,4912.0,0.0
39511,Japan,2021-10-31,4806.0,189319619.0
39512,Japan,2021-11-01,4582.0,190022071.0
39513,Japan,2021-11-02,4475.0,0.0
39514,Japan,2021-11-03,4367.0,190595761.0
39515,Japan,2021-11-04,3603.0,191044946.0
39516,Japan,2021-11-05,3444.0,0.0
39517,Japan,2021-11-06,3286.0,0.0
39518,Japan,2021-11-07,3127.0,192078918.0
39519,Japan,2021-11-08,2933.0,192610138.0
39520,Japan,2021-11-09,3158.0,193095269.0
39521,Japan,2021-11-10,3165.0,0.0
39522,Japan,2021-11-11,2989.0,193681996.0
39523,Japan,2021-11-12,2858.0,0.0
39524,Japan,2021-11-13,2728.0,0.0
39525,Japan,2021-11-14,2597.0,194370766.0
39526,Japan,2021-11-15,2515.0,194828997.0
39527,Japan,2021-11-16,2286.0,195111912.0
39528,Japan,2021-11-17,2192.0,195322820.0
39529,Japan,2021-11-18,2049.0,195490201.0
39530,Japan,2021-11-19,1992.0,0.0
39531,Japan,2021-11-20,1934.0,0.0
39532,Japan,2021-11-21,1877.0,196026726.0
39533,Japan,2021-11-22,1523.0,0.0
39534,Japan,2021-11-23,1369.0,196319563.0
39535,Japan,2021-11-24,1267.0,196440455.0
39536,Japan,2021-11-25,1231.0,196576395.0
39537,Japan,2021-11-26,1156.0,0.0
39538,Japan,2021-11-27,1082.0,0.0
39539,Japan,2021-11-28,1007.0,196915615.0
39540,Japan,2021-11-29,1052.0,197101669.0
39541,Japan,2021-11-30,1073.0,197266161.0
39542,Japan,2021-12-01,1025.0,0.0
39543,Japan,2021-12-02,960.0,197423151.0
39544,Japan,2021-12-03,906.0,0.0
39545,Japan,2021-12-04,853.0,0.0
39546,Japan,2021-12-05,799.0,197620701.0
39547,Japan,2021-12-06,749.0,197762698.0
39548,Japan,2021-12-07,662.0,0.0
39549,Japan,2021-12-08,673.0,197938660.0
39550,Japan,2021-12-09,670.0,198014376.0
39551,Japan,2021-12-10,655.0,0.0
39552,Japan,2021-12-11,639.0,0.0
39553,Japan,2021-12-12,624.0,198171413.0
39554,Japan,2021-12-13,551.0,198248857.0
39555,Japan,2021-12-14,565.0,198348812.0
39556,Japan,2021-12-15,545.0,198419971.0
39557,Japan,2021-12-16,548.0,198497730.0
39558,Japan,2021-12-17,577.0,0.0
39559,Japan,2021-12-18,606.0,0.0
39560,Japan,2021-12-19,635.0,0.0
39561,Japan,2021-12-20,636.0,198810017.0
39562,Japan,2021-12-21,652.0,198923765.0
39563,Japan,2021-12-22,692.0,199030483.0
39564,Japan,2021-12-23,705.0,199120144.0
39565,Japan,2021-12-24,679.0,0.0
39566,Japan,2021-12-25,653.0,0.0
39567,Japan,2021-12-26,627.0,0.0
39568,Japan,2021-12-27,601.0,199340742.0
39569,Japan,2021-12-28,762.0,199596362.0
39570,Japan,2021-12-29,800.0,0.0
39571,Japan,2021-12-30,856.0,0.0
39572,Japan,2021-12-31,952.0,0.0
39573,Japan,2022-01-01,1048.0,0.0
39574,Japan,2022-01-02,1144.0,0.0
39575,Japan,2022-01-03,1240.0,0.0
39576,Japan,2022-01-04,1109.0,0.0
39577,Japan,2022-01-05,1109.0,0.0
39578,Japan,2022-01-06,1109.0,0.0
39579,Japan,2022-01-07,1109.0,0.0
39580,Japan,2022-01-08,1109.0,0.0
39581,Japan,2022-01-09,1109.0,0.0
39582,Japan,2022-01-10,1109.0,201412837.0
39583,Japan,2022-01-11,1116.0,201558997.0
39584,Japan,2022-01-12,1075.0,201662805.0
39585,Japan,2022-01-13,1057.0,201786647.0
39586,Japan,2022-01-14,1024.0,0.0
39587,Japan,2022-01-15,991.0,0.0
39588,Japan,2022-01-16,959.0,202119019.0
39589,Japan,2022-01-17,983.0,202280089.0
39590,Japan,2022-01-18,1027.0,202465017.0
39591,Japan,2022-01-19,1129.0,202658652.0
39592,Japan,2022-01-20,1223.0,202865566.0
39593,Japan,2022-01-21,1280.0,0.0
39594,Japan,2022-01-22,1337.0,0.0
39595,Japan,2022-01-23,1393.0,203348494.0
39596,Japan,2022-01-24,1544.0,203642290.0
39597,Japan,2022-01-25,1666.0,203935306.0
39598,Japan,2022-01-26,1780.0,204228909.0
39599,Japan,2022-01-27,1884.0,204528007.0
39600,Japan,2022-01-28,1986.0,0.0
39601,Japan,2022-01-29,2089.0,0.0
39602,Japan,2022-01-30,2191.0,205281735.0
39603,Japan,2022-01-31,2382.0,205744165.0
39604,Japan,2022-02-01,2551.0,206186276.0
39605,Japan,2022-02-02,2859.0,206751128.0
39606,Japan,2022-02-03,3163.0,207319162.0
39607,Japan,2022-02-04,3431.0,0.0
39608,Japan,2022-02-05,3699.0,0.0
39609,Japan,2022-02-06,3968.0,208782536.0
39610,Japan,2022-02-07,4431.0,209653907.0
39611,Japan,2022-02-08,4937.0,210542246.0
39612,Japan,2022-02-09,5271.0,211401896.0
39613,Japan,2022-02-10,5204.0,0.0
39614,Japan,2022-02-11,5228.0,0.0
39615,Japan,2022-02-12,5252.0,0.0
39616,Japan,2022-02-13,5276.0,213438155.0
39617,Japan,2022-02-14,5574.0,214571982.0
39618,Japan,2022-02-15,5788.0,215649628.0
39619,Japan,2022-02-16,5966.0,216665733.0
39620,Japan,2022-02-17,6496.0,217642958.0
39621,Japan,2022-02-18,6772.0,0.0
39622,Japan,2022-02-19,7047.0,0.0
39623,Japan,2022-02-20,7322.0,219899127.0
39624,Japan,2022-02-21,7444.0,221140518.0
39625,Japan,2022-02-22,7236.0,0.0
39626,Japan,2022-02-23,7097.0,0.0
39627,Japan,2022-02-24,7002.0,223820819.0
39628,Japan,2022-02-25,7119.0,0.0
39629,Japan,2022-02-26,7235.0,0.0
39630,Japan,2022-02-27,7352.0,226386565.0
39631,Japan,2022-02-28,7504.0,227761986.0
39632,Japan,2022-03-01,7815.0,0.0
39633,Japan,2022-03-02,8126.0,230096985.0
39634,Japan,2022-03-03,8275.0,231122195.0
39635,Japan,2022-03-04,8254.0,0.0
39636,Japan,2022-03-05,8233.0,0.0
39637,Japan,2022-03-06,8212.0,233632708.0
39638,Japan,2022-03-07,8119.0,234925595.0
39639,Japan,2022-03-08,8131.0,236103982.0
39640,Japan,2022-03-09,7924.0,237089041.0
39641,Japan,2022-03-10,7852.0,238050214.0
39642,Japan,2022-03-11,7807.0,0.0
39643,Japan,2022-03-12,7762.0,0.0
39644,Japan,2022-03-13,7717.0,240441450.0
39645,Japan,2022-03-14,7666.0,241689774.0
39646,Japan,2022-03-15,7734.0,242927963.0
39647,Japan,2022-03-16,7647.0,243836391.0
39648,Japan,2022-03-17,7550.0,244711875.0
39649,Japan,2022-03-18,7332.0,0.0
39650,Japan,2022-03-19,7115.0,0.0
39651,Japan,2022-03-20,6897.0,0.0
39652,Japan,2022-03-21,6169.0,247132594.0
39653,Japan,2022-03-22,6303.0,248489469.0
39654,Japan,2022-03-23,6315.0,249408158.0
39655,Japan,2022-03-24,6206.0,250187988.0
39656,Japan,2022-03-25,6331.0,0.0
39657,Japan,2022-03-26,6457.0,0.0
39658,Japan,2022-03-27,6582.0,252334857.0
39659,Japan,2022-03-28,7035.0,0.0
39660,Japan,2022-03-29,6637.0,254345587.0
81917,United Kingdom,2021-01-10,0.0,2677971.0
81918,United Kingdom,2021-01-11,2431.0,2843815.0
81919,United Kingdom,2021-01-12,2856.0,3067541.0
81920,United Kingdom,2021-01-13,3315.0,3356229.0
81921,United Kingdom,2021-01-14,3666.0,3678180.0
81922,United Kingdom,2021-01-15,3946.0,4023705.0
81923,United Kingdom,2021-01-16,4018.0,4322456.0
81924,United Kingdom,2021-01-17,3847.0,4514802.0
81925,United Kingdom,2021-01-18,3937.0,4723443.0
81926,United Kingdom,2021-01-19,4195.0,5070365.0
81927,United Kingdom,2021-01-20,4359.0,5437284.0
81928,United Kingdom,2021-01-21,4549.0,5849899.0
81929,United Kingdom,2021-01-22,4830.0,6329968.0
81930,United Kingdom,2021-01-23,5237.0,6822981.0
81931,United Kingdom,2021-01-24,5297.0,7044048.0
81932,United Kingdom,2021-01-25,5450.0,7325773.0
81933,United Kingdom,2021-01-26,5379.0,7638543.0
81934,United Kingdom,2021-01-27,5270.0,7953250.0
81935,United Kingdom,2021-01-28,5277.0,8369438.0
81936,United Kingdom,2021-01-29,5298.0,8859372.0
81937,United Kingdom,2021-01-30,5541.0,9468382.0
81938,United Kingdom,2021-01-31,5752.0,9790576.0
81939,United Kingdom,2021-02-01,5902.0,10143511.0
81940,United Kingdom,2021-02-02,6036.0,10520433.0
81941,United Kingdom,2021-02-03,6365.0,10992444.0
81942,United Kingdom,2021-02-04,6509.0,11477040.0
81943,United Kingdom,2021-02-05,6526.0,11975267.0
81944,United Kingdom,2021-02-06,6406.0,12526737.0
81945,United Kingdom,2021-02-07,6317.0,12806587.0
81946,United Kingdom,2021-02-08,6324.0,13162878.0
81947,United Kingdom,2021-02-09,6404.0,13577851.0
81948,United Kingdom,2021-02-10,6369.0,14033555.0
81949,United Kingdom,2021-02-11,6420.0,14542318.0
81950,United Kingdom,2021-02-12,6527.0,15091696.0
81951,United Kingdom,2021-02-13,6437.0,15599904.0
81952,United Kingdom,2021-02-14,6353.0,15839781.0
81953,United Kingdom,2021-02-15,6198.0,16122272.0
81954,United Kingdom,2021-02-16,6119.0,16499549.0
81955,United Kingdom,2021-02-17,6206.0,16996806.0
81956,United Kingdom,2021-02-18,6122.0,17465127.0
81957,United Kingdom,2021-02-19,5782.0,17852327.0
81958,United Kingdom,2021-02-20,5440.0,18197269.0
81959,United Kingdom,2021-02-21,5254.0,18348165.0
81960,United Kingdom,2021-02-22,5104.0,18558969.0
81961,United Kingdom,2021-02-23,5053.0,18911978.0
81962,United Kingdom,2021-02-24,5018.0,19392553.0
81963,United Kingdom,2021-02-25,5128.0,19913592.0
81964,United Kingdom,2021-02-26,5443.0,20450858.0
81965,United Kingdom,2021-02-27,5631.0,20885683.0
81966,United Kingdom,2021-02-28,5745.0,21091267.0
81967,United Kingdom,2021-03-01,5789.0,21322717.0
81968,United Kingdom,2021-03-02,5628.0,21599027.0
81969,United Kingdom,2021-03-03,5349.0,21946433.0
81970,United Kingdom,2021-03-04,5193.0,22392883.0
81971,United Kingdom,2021-03-05,5103.0,22887118.0
81972,United Kingdom,2021-03-06,5131.0,23335514.0
81973,United Kingdom,2021-03-07,5087.0,23519898.0
81974,United Kingdom,2021-03-08,5134.0,23773959.0
81975,United Kingdom,2021-03-09,5163.0,24064182.0
81976,United Kingdom,2021-03-10,5150.0,24405231.0
81977,United Kingdom,2021-03-11,4957.0,24759603.0
81978,United Kingdom,2021-03-12,4880.0,25216857.0
81979,United Kingdom,2021-03-13,5122.0,25781120.0
81980,United Kingdom,2021-03-14,5327.0,26063501.0
81981,United Kingdom,2021-03-15,5717.0,26503552.0
81982,United Kingdom,2021-03-16,6217.0,27032671.0
81983,United Kingdom,2021-03-17,6722.0,27614526.0
81984,United Kingdom,2021-03-18,7362.0,28274802.0
81985,United Kingdom,2021-03-19,7956.0,29015457.0
81986,United Kingdom,2021-03-20,8543.0,29859742.0
81987,United Kingdom,2021-03-21,8830.0,30279360.0
81988,United Kingdom,2021-03-22,8772.0,30691557.0
81989,United Kingdom,2021-03-23,8700.0,31186362.0
81990,United Kingdom,2021-03-24,8696.0,31766669.0
81991,United Kingdom,2021-03-25,8485.0,32325993.0
81992,United Kingdom,2021-03-26,8389.0,33020952.0
81993,United Kingdom,2021-03-27,8010.0,33684114.0
81994,United Kingdom,2021-03-28,8055.0,34125256.0
81995,United Kingdom,2021-03-29,8040.0,34530295.0
81996,United Kingdom,2021-03-30,8058.0,35033894.0
81997,United Kingdom,2021-03-31,8156.0,35660902.0
81998,United Kingdom,2021-04-01,8276.0,36277136.0
81999,United Kingdom,2021-04-02,7561.0,36631187.0
82000,United Kingdom,2021-04-03,6773.0,36917986.0
82001,United Kingdom,2021-04-04,6050.0,37013749.0
82002,United Kingdom,2021-04-05,5422.0,37119083.0
82003,United Kingdom,2021-04-06,4937.0,37391103.0
82004,United Kingdom,2021-04-07,4688.0,37899029.0
82005,United Kingdom,2021-04-08,4540.0,38444540.0
82006,United Kingdom,2021-04-09,4965.0,39001554.0
82007,United Kingdom,2021-04-10,5592.0,39587893.0
82008,United Kingdom,2021-04-11,5934.0,39846781.0
82009,United Kingdom,2021-04-12,6260.0,40107877.0
82010,United Kingdom,2021-04-13,6505.0,40496685.0
82011,United Kingdom,2021-04-14,6408.0,40958303.0
82012,United Kingdom,2021-04-15,6412.0,41505768.0
82013,United Kingdom,2021-04-16,6575.0,42140989.0
82014,United Kingdom,2021-04-17,6686.0,42780069.0
82015,United Kingdom,2021-04-18,6781.0,43084487.0
82016,United Kingdom,2021-04-19,7017.0,43457910.0
82017,United Kingdom,2021-04-20,7161.0,43915559.0
82018,United Kingdom,2021-04-21,7314.0,44450252.0
82019,United Kingdom,2021-04-22,7344.0,45012308.0
82020,United Kingdom,2021-04-23,7272.0,45613109.0
82021,United Kingdom,2021-04-24,7392.0,46309512.0
82022,United Kingdom,2021-04-25,7468.0,46650008.0
82023,United Kingdom,2021-04-26,7514.0,47045391.0
82024,United Kingdom,2021-04-27,7593.0,47540984.0
82025,United Kingdom,2021-04-28,7724.0,48138009.0
82026,United Kingdom,2021-04-29,7833.0,48752144.0
82027,United Kingdom,2021-04-30,7763.0,49319518.0
82028,United Kingdom,2021-05-01,7384.0,49834997.0
82029,United Kingdom,2021-05-02,7221.0,50097812.0
82030,United Kingdom,2021-05-03,6812.0,50297911.0
82031,United Kingdom,2021-05-04,6580.0,50682567.0
82032,United Kingdom,2021-05-05,6467.0,51225890.0
82033,United Kingdom,2021-05-06,6456.0,51834361.0
82034,United Kingdom,2021-05-07,6521.0,52433184.0
82035,United Kingdom,2021-05-08,6715.0,53041048.0
82036,United Kingdom,2021-05-09,6767.0,53328845.0
82037,United Kingdom,2021-05-10,7075.0,53675733.0
82038,United Kingdom,2021-05-11,7285.0,54160993.0
82039,United Kingdom,2021-05-12,7481.0,54797640.0
82040,United Kingdom,2021-05-13,7541.0,55434965.0
82041,United Kingdom,2021-05-14,7572.0,56048435.0
82042,United Kingdom,2021-05-15,7615.0,56677012.0
82043,United Kingdom,2021-05-16,7672.0,56992075.0
82044,United Kingdom,2021-05-17,7712.0,57357857.0
82045,United Kingdom,2021-05-18,7739.0,57855958.0
82046,United Kingdom,2021-05-19,7733.0,58489834.0
82047,United Kingdom,2021-05-20,7840.0,59178397.0
82048,United Kingdom,2021-05-21,7909.0,59824737.0
82049,United Kingdom,2021-05-22,8190.0,60587098.0
82050,United Kingdom,2021-05-23,8322.0,60965594.0
82051,United Kingdom,2021-05-24,8510.0,61420928.0
82052,United Kingdom,2021-05-25,8669.0,61995062.0
82053,United Kingdom,2021-05-26,8731.0,62658639.0
82054,United Kingdom,2021-05-27,8736.0,63349252.0
82055,United Kingdom,2021-05-28,8723.0,63989645.0
82056,United Kingdom,2021-05-29,8388.0,64592019.0
82057,United Kingdom,2021-05-30,8289.0,64923228.0
82058,United Kingdom,2021-05-31,7940.0,65211877.0
82059,United Kingdom,2021-06-01,7674.0,65658949.0
82060,United Kingdom,2021-06-02,7377.0,66180731.0
82061,United Kingdom,2021-06-03,7122.0,66749638.0
82062,United Kingdom,2021-06-04,6970.0,67317593.0
82063,United Kingdom,2021-06-05,7127.0,67994584.0
82064,United Kingdom,2021-06-06,7244.0,68381870.0
82065,United Kingdom,2021-06-07,7517.0,68800879.0
82066,United Kingdom,2021-06-08,7524.0,69251163.0
82067,United Kingdom,2021-06-09,7463.0,69743980.0
82068,United Kingdom,2021-06-10,7339.0,70253625.0
82069,United Kingdom,2021-06-11,7230.0,70769348.0
82070,United Kingdom,2021-06-12,7015.0,71343859.0
82071,United Kingdom,2021-06-13,6891.0,71672208.0
82072,United Kingdom,2021-06-14,6786.0,72040763.0
82073,United Kingdom,2021-06-15,6724.0,72461462.0
82074,United Kingdom,2021-06-16,6593.0,72891861.0
82075,United Kingdom,2021-06-17,6504.0,73359099.0
82076,United Kingdom,2021-06-18,6322.0,73787916.0
82077,United Kingdom,2021-06-19,6201.0,74304520.0
82078,United Kingdom,2021-06-20,6085.0,74577678.0
82079,United Kingdom,2021-06-21,5440.0,74638083.0
82080,United Kingdom,2021-06-22,5712.0,75188795.0
82081,United Kingdom,2021-06-23,5598.0,75564430.0
82082,United Kingdom,2021-06-24,5455.0,75963777.0
82083,United Kingdom,2021-06-25,5347.0,76341044.0
82084,United Kingdom,2021-06-26,5174.0,76774990.0
82085,United Kingdom,2021-06-27,5154.0,77038257.0
82086,United Kingdom,2021-06-28,5583.0,77303533.0
82087,United Kingdom,2021-06-29,5034.0,77592212.0
82088,United Kingdom,2021-06-30,4911.0,77909177.0
82089,United Kingdom,2021-07-01,4798.0,78254768.0
82090,United Kingdom,2021-07-02,4639.0,78555851.0
82091,United Kingdom,2021-07-03,4429.0,78889449.0
82092,United Kingdom,2021-07-04,4272.0,79078081.0
82093,United Kingdom,2021-07-05,4188.0,79302857.0
82094,United Kingdom,2021-07-06,4083.0,79541794.0
82095,United Kingdom,2021-07-07,3961.0,79800224.0
82096,United Kingdom,2021-07-08,3806.0,80072121.0
82097,United Kingdom,2021-07-09,3739.0,80341023.0
82098,United Kingdom,2021-07-10,3680.0,80646232.0
82099,United Kingdom,2021-07-11,3598.0,80795852.0
82100,United Kingdom,2021-07-12,3503.0,80975508.0
82101,United Kingdom,2021-07-13,3458.0,81192857.0
82102,United Kingdom,2021-07-14,3432.0,81438892.0
82103,United Kingdom,2021-07-15,3415.0,81702466.0
82104,United Kingdom,2021-07-16,3421.0,81974271.0
82105,United Kingdom,2021-07-17,3394.0,82266702.0
82106,United Kingdom,2021-07-18,3389.0,82413766.0
82107,United Kingdom,2021-07-19,3388.0,82592996.0
82108,United Kingdom,2021-07-20,3352.0,82793310.0
82109,United Kingdom,2021-07-21,3315.0,83021749.0
82110,United Kingdom,2021-07-22,3250.0,83254082.0
82111,United Kingdom,2021-07-23,3167.0,83486397.0
82112,United Kingdom,2021-07-24,3073.0,83734088.0
82113,United Kingdom,2021-07-25,3064.0,83876595.0
82114,United Kingdom,2021-07-26,3063.0,84055550.0
82115,United Kingdom,2021-07-27,3035.0,84242602.0
82116,United Kingdom,2021-07-28,3007.0,84457622.0
82117,United Kingdom,2021-07-29,2986.0,84679893.0
82118,United Kingdom,2021-07-30,2935.0,84887713.0
82119,United Kingdom,2021-07-31,2942.0,85138553.0
82120,United Kingdom,2021-08-01,2935.0,85277829.0
82121,United Kingdom,2021-08-02,2879.0,85430113.0
82122,United Kingdom,2021-08-03,2848.0,85602164.0
82123,United Kingdom,2021-08-04,2814.0,85801167.0
82124,United Kingdom,2021-08-05,2785.0,86009359.0
82125,United Kingdom,2021-08-06,2779.0,86214691.0
82126,United Kingdom,2021-08-07,2781.0,86466264.0
82127,United Kingdom,2021-08-08,2793.0,86611177.0
82128,United Kingdom,2021-08-09,2828.0,86780455.0
82129,United Kingdom,2021-08-10,2863.0,86969109.0
82130,United Kingdom,2021-08-11,2897.0,87184438.0
82131,United Kingdom,2021-08-12,2957.0,87421381.0
82132,United Kingdom,2021-08-13,2972.0,87633456.0
82133,United Kingdom,2021-08-14,2960.0,87879643.0
82134,United Kingdom,2021-08-15,2987.0,88037283.0
82135,United Kingdom,2021-08-16,2997.0,88211389.0
82136,United Kingdom,2021-08-17,2999.0,88401088.0
82137,United Kingdom,2021-08-18,3002.0,88617595.0
82138,United Kingdom,2021-08-19,2989.0,88848633.0
82139,United Kingdom,2021-08-20,3023.0,89076910.0
82140,United Kingdom,2021-08-21,3069.0,89344797.0
82141,United Kingdom,2021-08-22,3067.0,89501494.0
82142,United Kingdom,2021-08-23,3074.0,89679178.0
82143,United Kingdom,2021-08-24,3067.0,89865264.0
82144,United Kingdom,2021-08-25,3094.0,90095045.0
82145,United Kingdom,2021-08-26,3030.0,90295121.0
82146,United Kingdom,2021-08-27,2921.0,90471514.0
82147,United Kingdom,2021-08-28,2730.0,90648473.0
82148,United Kingdom,2021-08-29,2620.0,90752303.0
82149,United Kingdom,2021-08-30,2428.0,90838594.0
82150,United Kingdom,2021-08-31,2372.0,90997895.0
82151,United Kingdom,2021-09-01,2221.0,91155368.0
82152,United Kingdom,2021-09-02,2136.0,91314745.0
