,index,date,location,daily_vaccinations,people_vaccinated,daily_vaccinations_per_million
13104,13104,2022-03-08,Iowa,1845.0,2125853.0,585.0
13105,13105,2022-03-09,Iowa,1774.0,2126303.0,562.0
13106,13106,2022-03-10,Iowa,1676.0,2126861.0,531.0
13107,13107,2022-03-11,Iowa,1626.0,2127216.0,515.0
13108,13108,2022-03-12,Iowa,1555.0,2127598.0,493.0
13109,13109,2022-03-13,Iowa,1555.0,2127635.0,493.0
13110,13110,2022-03-14,Iowa,1555.0,2127665.0,493.0
13111,13111,2022-03-15,Iowa,1444.0,2128453.0,458.0
13112,13112,2022-03-16,Iowa,1449.0,2128809.0,459.0
13113,13113,2022-03-17,Iowa,1464.0,2129180.0,464.0
13114,13114,2022-03-18,Iowa,1445.0,2129554.0,458.0
13115,13115,2022-03-19,Iowa,1431.0,2129914.0,454.0
13116,13116,2022-03-20,Iowa,1429.0,2129928.0,453.0
13117,13117,2022-03-21,Iowa,1429.0,2129942.0,453.0
13118,13118,2022-03-22,Iowa,1367.0,2130590.0,433.0
13119,13119,2022-03-23,Iowa,1320.0,2130876.0,418.0
13120,13120,2022-03-24,Iowa,1306.0,2131230.0,414.0
13121,13121,2022-03-25,Iowa,1302.0,2131576.0,413.0
13122,13122,2022-03-26,Iowa,1316.0,2132020.0,417.0
13123,13123,2022-03-27,Iowa,1316.0,2132046.0,417.0
13124,13124,2022-03-28,Iowa,1316.0,2132060.0,417.0
13125,13125,2022-03-29,Iowa,1484.0,2132992.0,470.0
13126,13126,2022-03-30,Iowa,1478.0,2133342.0,468.0
13127,13127,2022-03-31,Iowa,1496.0,2133684.0,474.0
13128,13128,2022-04-01,Iowa,1554.0,2134012.0,493.0
13129,13129,2022-04-02,Iowa,2054.0,2134483.0,651.0
13130,13130,2022-04-03,Iowa,2054.0,2134535.0,651.0
13131,13131,2022-04-04,Iowa,2054.0,2134584.0,651.0
13132,13132,2022-04-05,Iowa,3486.0,2135231.0,1105.0
13133,13133,2022-04-06,Iowa,3880.0,2135598.0,1230.0
13134,13134,2022-04-07,Iowa,4488.0,2135961.0,1422.0
13135,13135,2022-04-08,Iowa,5026.0,2136297.0,1593.0
13136,13136,2022-04-09,Iowa,5049.0,2136679.0,1600.0
13137,13137,2022-04-10,Iowa,5049.0,2136741.0,1600.0
13138,13138,2022-04-11,Iowa,5049.0,2136779.0,1600.0
13139,13139,2022-04-12,Iowa,4515.0,2137395.0,1431.0
13140,13140,2022-04-13,Iowa,4546.0,2137807.0,1441.0
13141,13141,2022-04-14,Iowa,4530.0,2138139.0,1436.0
13142,13142,2022-04-15,Iowa,4561.0,2138496.0,1446.0
13143,13143,2022-04-16,Iowa,4232.0,,1341.0
13144,13144,2022-04-17,Iowa,4653.0,2138903.0,1475.0
13145,13145,2022-04-18,Iowa,4653.0,2138928.0,1475.0
13146,13146,2022-04-19,Iowa,4558.0,2139450.0,1445.0
13147,13147,2022-04-20,Iowa,4528.0,2139801.0,1435.0
13148,13148,2022-04-21,Iowa,4777.0,2140340.0,1514.0
13149,13149,2022-04-22,Iowa,4710.0,,1493.0
13150,13150,2022-04-23,Iowa,5074.0,2141069.0,1608.0
13151,13151,2022-04-24,Iowa,4654.0,2141134.0,1475.0
13152,13152,2022-04-25,Iowa,4654.0,2141155.0,1475.0
13153,13153,2022-04-26,Iowa,5113.0,2141883.0,1621.0
13154,13154,2022-04-27,Iowa,5000.0,2142175.0,1585.0
13155,13155,2022-04-28,Iowa,4591.0,,1455.0
13156,13156,2022-04-29,Iowa,4490.0,2142994.0,1423.0
13157,13157,2022-04-30,Iowa,4381.0,2143331.0,1389.0
13158,13158,2022-05-01,Iowa,4379.0,2143369.0,1388.0
13159,13159,2022-05-02,Iowa,4379.0,2143373.0,1388.0
13160,13160,2022-05-03,Iowa,3817.0,2143953.0,1210.0
13161,13161,2022-05-04,Iowa,3800.0,2144231.0,1204.0
13162,13162,2022-05-05,Iowa,3666.0,2144503.0,1162.0
13163,13163,2022-05-06,Iowa,3635.0,2144830.0,1152.0
13164,13164,2022-05-07,Iowa,3552.0,2145188.0,1126.0
13165,13165,2022-05-08,Iowa,3554.0,2145232.0,1126.0
13166,13166,2022-05-09,Iowa,3554.0,2145405.0,1126.0
13167,13167,2022-05-10,Iowa,3320.0,2145905.0,1052.0
13168,13168,2022-05-11,Iowa,3341.0,,1059.0
13169,13169,2022-05-12,Iowa,3251.0,2146471.0,1030.0
13170,13170,2022-05-13,Iowa,3181.0,2146747.0,1008.0
13171,13171,2022-05-14,Iowa,3183.0,2147072.0,1009.0
13172,13172,2022-05-15,Iowa,3182.0,2147144.0,1009.0
13173,13173,2022-05-16,Iowa,3183.0,2147152.0,1009.0
13174,13174,2022-05-17,Iowa,3203.0,2147652.0,1015.0
13175,13175,2022-05-18,Iowa,3172.0,2147902.0,1005.0
13176,13176,2022-05-19,Iowa,3294.0,2148212.0,1044.0
13177,13177,2022-05-20,Iowa,3324.0,2148459.0,1054.0
13178,13178,2022-05-21,Iowa,3303.0,2148761.0,1047.0
13179,13179,2022-05-22,Iowa,3304.0,2148789.0,1047.0
13180,13180,2022-05-23,Iowa,3304.0,2148815.0,1047.0
13181,13181,2022-05-24,Iowa,3425.0,2149751.0,1086.0
13182,13182,2022-05-25,Iowa,3459.0,2149998.0,1096.0
13183,13183,2022-05-26,Iowa,3458.0,2150327.0,1096.0
13184,13184,2022-05-27,Iowa,3485.0,2150693.0,1105.0
13185,13185,2022-05-28,Iowa,3057.0,,969.0
13186,13186,2022-05-29,Iowa,3202.0,,1015.0
13187,13187,2022-05-30,Iowa,3350.0,,1062.0
13188,13188,2022-05-31,Iowa,2275.0,2151041.0,721.0
13189,13189,2022-06-01,Iowa,2811.0,2151598.0,891.0
13190,13190,2022-06-02,Iowa,2568.0,2151825.0,814.0
13191,13191,2022-06-03,Iowa,2423.0,2152084.0,768.0
13192,13192,2022-06-04,Iowa,2759.0,2152406.0,874.0
13193,13193,2022-06-05,Iowa,2612.0,2152423.0,828.0
13194,13194,2022-06-06,Iowa,2465.0,2152444.0,781.0
13195,13195,2022-06-07,Iowa,3166.0,2153090.0,1003.0
13196,13196,2022-06-08,Iowa,2513.0,2153339.0,796.0
13197,13197,2022-06-09,Iowa,2626.0,2153664.0,832.0
13198,13198,2022-06-10,Iowa,2649.0,2153961.0,840.0
13199,13199,2022-06-11,Iowa,2612.0,2154267.0,828.0
13200,13200,2022-06-12,Iowa,2612.0,2154285.0,828.0
13201,13201,2022-06-13,Iowa,2612.0,2154293.0,828.0
13202,13202,2022-06-14,Iowa,2543.0,2154748.0,806.0
13203,13203,2022-06-15,Iowa,2445.0,2155045.0,775.0
13204,13204,2022-06-16,Iowa,2359.0,2155298.0,748.0
13205,13205,2022-06-17,Iowa,2114.0,,670.0
13206,13206,2022-06-18,Iowa,1942.0,,616.0
13207,13207,2022-06-19,Iowa,2215.0,,702.0
13208,13208,2022-06-20,Iowa,2489.0,,789.0
13209,13209,2022-06-21,Iowa,1985.0,,629.0
13210,13210,2022-06-22,Iowa,2010.0,2156473.0,637.0
13211,13211,2022-06-23,Iowa,1945.0,,616.0
13212,13212,2022-06-24,Iowa,1971.0,,625.0
13213,13213,2022-06-25,Iowa,1997.0,,633.0
13214,13214,2022-06-26,Iowa,2023.0,,641.0
13215,13215,2022-06-27,Iowa,2050.0,,650.0
13216,13216,2022-06-28,Iowa,2076.0,,658.0
13217,13217,2022-06-29,Iowa,2102.0,2159320.0,666.0
13218,13218,2022-06-30,Iowa,2055.0,,651.0
13219,13219,2022-07-01,Iowa,2009.0,,637.0
13220,13220,2022-07-02,Iowa,1962.0,,622.0
13221,13221,2022-07-03,Iowa,1915.0,,607.0
13222,13222,2022-07-04,Iowa,1868.0,,592.0
13223,13223,2022-07-05,Iowa,1821.0,,577.0
13224,13224,2022-07-06,Iowa,1775.0,2162034.0,563.0
13225,13225,2022-07-07,Iowa,1766.0,,560.0
13226,13226,2022-07-08,Iowa,1758.0,,557.0
13227,13227,2022-07-09,Iowa,1750.0,,555.0
13228,13228,2022-07-10,Iowa,1741.0,,552.0
13229,13229,2022-07-11,Iowa,1733.0,,549.0
13230,13230,2022-07-12,Iowa,1725.0,,547.0
13231,13231,2022-07-13,Iowa,1716.0,2164690.0,544.0
13232,13232,2022-07-14,Iowa,1773.0,,562.0
13233,13233,2022-07-15,Iowa,1830.0,,580.0
13234,13234,2022-07-16,Iowa,1888.0,,598.0
13235,13235,2022-07-17,Iowa,1945.0,,616.0
13236,13236,2022-07-18,Iowa,2002.0,,635.0
13237,13237,2022-07-19,Iowa,2059.0,,653.0
13238,13238,2022-07-20,Iowa,2116.0,2167017.0,671.0
13239,13239,2022-07-21,Iowa,2358.0,,747.0
13240,13240,2022-07-22,Iowa,2599.0,,824.0
13241,13241,2022-07-23,Iowa,2841.0,,900.0
13242,13242,2022-07-24,Iowa,3083.0,,977.0
13243,13243,2022-07-25,Iowa,3324.0,,1054.0
13244,13244,2022-07-26,Iowa,3566.0,,1130.0
13245,13245,2022-07-27,Iowa,3807.0,2170462.0,1207.0
13246,13246,2022-07-28,Iowa,3542.0,,1123.0
13247,13247,2022-07-29,Iowa,3278.0,,1039.0
13248,13248,2022-07-30,Iowa,3013.0,,955.0
13249,13249,2022-07-31,Iowa,2748.0,,871.0
13250,13250,2022-08-01,Iowa,2483.0,,787.0
13251,13251,2022-08-02,Iowa,2218.0,,703.0
13252,13252,2022-08-03,Iowa,1953.0,2172629.0,619.0
13253,13253,2022-08-04,Iowa,2113.0,,670.0
13254,13254,2022-08-05,Iowa,2272.0,,720.0
13255,13255,2022-08-06,Iowa,2431.0,,771.0
13256,13256,2022-08-07,Iowa,2591.0,,821.0
13257,13257,2022-08-08,Iowa,2750.0,,872.0
13258,13258,2022-08-09,Iowa,2910.0,,922.0
13259,13259,2022-08-10,Iowa,3069.0,2175744.0,973.0
13260,13260,2022-08-11,Iowa,2865.0,,908.0
13261,13261,2022-08-12,Iowa,2662.0,,844.0
13262,13262,2022-08-13,Iowa,2458.0,,779.0
13263,13263,2022-08-14,Iowa,2254.0,,714.0
13264,13264,2022-08-15,Iowa,2051.0,,650.0
13265,13265,2022-08-16,Iowa,1847.0,,585.0
13266,13266,2022-08-17,Iowa,1644.0,2177766.0,521.0
13267,13267,2022-08-18,Iowa,1716.0,,544.0
13268,13268,2022-08-19,Iowa,1788.0,,567.0
13269,13269,2022-08-20,Iowa,1860.0,,590.0
13270,13270,2022-08-21,Iowa,1933.0,,613.0
13271,13271,2022-08-22,Iowa,2005.0,,635.0
13272,13272,2022-08-23,Iowa,2077.0,,658.0
13273,13273,2022-08-24,Iowa,2149.0,2180769.0,681.0
13274,13274,2022-08-25,Iowa,2042.0,,647.0
13275,13275,2022-08-26,Iowa,1935.0,,613.0
13276,13276,2022-08-27,Iowa,1828.0,,579.0
13277,13277,2022-08-28,Iowa,1721.0,,545.0
13278,13278,2022-08-29,Iowa,1614.0,,512.0
13279,13279,2022-08-30,Iowa,1507.0,,478.0
13280,13280,2022-08-31,Iowa,1400.0,2182930.0,444.0
13281,13281,2022-09-01,Iowa,1318.0,,418.0
13282,13282,2022-09-02,Iowa,1237.0,,392.0
13283,13283,2022-09-03,Iowa,1156.0,,366.0
13284,13284,2022-09-04,Iowa,1075.0,,341.0
13285,13285,2022-09-05,Iowa,994.0,,315.0
13286,13286,2022-09-06,Iowa,913.0,,289.0
13287,13287,2022-09-07,Iowa,832.0,2184447.0,264.0
13288,13288,2021-01-12,Kansas,,53988.0,
13289,13289,2021-01-13,Kansas,7382.0,58477.0,2534.0
13290,13290,2021-01-14,Kansas,6648.0,77590.0,2282.0
13291,13291,2021-01-15,Kansas,6504.0,83293.0,2233.0
13292,13292,2021-01-16,Kansas,6169.0,,2118.0
13293,13293,2021-01-17,Kansas,5968.0,,2049.0
13294,13294,2021-01-18,Kansas,5834.0,,2003.0
13295,13295,2021-01-19,Kansas,5738.0,101824.0,1970.0
13296,13296,2021-01-20,Kansas,5294.0,105679.0,1817.0
13297,13297,2021-01-21,Kansas,5553.0,111907.0,1906.0
13298,13298,2021-01-22,Kansas,5616.0,116569.0,1928.0
13299,13299,2021-01-23,Kansas,5995.0,122813.0,2058.0
13300,13300,2021-01-24,Kansas,6163.0,127417.0,2115.0
13301,13301,2021-01-25,Kansas,5921.0,129861.0,2032.0
13302,13302,2021-01-26,Kansas,5758.0,132153.0,1976.0
13303,13303,2021-01-27,Kansas,6527.0,140685.0,2240.0
13304,13304,2021-01-28,Kansas,8552.0,157536.0,2935.0
13305,13305,2021-01-29,Kansas,7635.0,157720.0,2621.0
13306,13306,2021-01-30,Kansas,8802.0,168343.0,3021.0
13307,13307,2021-01-31,Kansas,10031.0,180156.0,3443.0
13308,13308,2021-02-01,Kansas,10311.0,183035.0,3539.0
13309,13309,2021-02-02,Kansas,10351.0,185065.0,3553.0
13310,13310,2021-02-03,Kansas,10395.0,192026.0,3568.0
13311,13311,2021-02-04,Kansas,8732.0,198352.0,2997.0
13312,13312,2021-02-05,Kansas,10441.0,206997.0,3584.0
13313,13313,2021-02-06,Kansas,10533.0,218170.0,3615.0
13314,13314,2021-02-07,Kansas,10688.0,228774.0,3669.0
13315,13315,2021-02-08,Kansas,10886.0,232575.0,3737.0
13316,13316,2021-02-09,Kansas,10625.0,233494.0,3647.0
13317,13317,2021-02-10,Kansas,11215.0,241127.0,3850.0
13318,13318,2021-02-11,Kansas,11643.0,248979.0,3996.0
13319,13319,2021-02-12,Kansas,12445.0,261332.0,4272.0
13320,13320,2021-02-13,Kansas,12520.0,273430.0,4298.0
13321,13321,2021-02-14,Kansas,13386.0,287680.0,4595.0
13322,13322,2021-02-15,Kansas,12932.0,,4439.0
13323,13323,2021-02-16,Kansas,13096.0,291726.0,4495.0
13324,13324,2021-02-17,Kansas,12215.0,295950.0,4193.0
13325,13325,2021-02-18,Kansas,12129.0,302165.0,4163.0
13326,13326,2021-02-19,Kansas,16568.0,334112.0,5687.0
13327,13327,2021-02-20,Kansas,17264.0,345965.0,5926.0
13328,13328,2021-02-21,Kansas,17050.0,356901.0,5852.0
13329,13329,2021-02-22,Kansas,17302.0,379563.0,5939.0
13330,13330,2021-02-23,Kansas,17162.0,381430.0,5891.0
13331,13331,2021-02-24,Kansas,17963.0,388418.0,6166.0
13332,13332,2021-02-25,Kansas,17801.0,394141.0,6110.0
13333,13333,2021-02-26,Kansas,13437.0,405241.0,4612.0
13334,13334,2021-02-27,Kansas,13537.0,416368.0,4647.0
13335,13335,2021-02-28,Kansas,14348.0,430237.0,4925.0
13336,13336,2021-03-01,Kansas,15173.0,439896.0,5208.0
13337,13337,2021-03-02,Kansas,16024.0,444176.0,5500.0
13338,13338,2021-03-03,Kansas,16288.0,451969.0,5591.0
13339,13339,2021-03-04,Kansas,16959.0,462106.0,5821.0
13340,13340,2021-03-05,Kansas,17467.0,475698.0,5996.0
13341,13341,2021-03-06,Kansas,17771.0,491746.0,6100.0
13342,13342,2021-03-07,Kansas,17796.0,508326.0,6109.0
13343,13343,2021-03-08,Kansas,17429.0,515054.0,5983.0
13344,13344,2021-03-09,Kansas,17443.0,521147.0,5987.0
13345,13345,2021-03-10,Kansas,17816.0,532078.0,6115.0
13346,13346,2021-03-11,Kansas,19300.0,548492.0,6625.0
13347,13347,2021-03-12,Kansas,23459.0,582831.0,8052.0
13348,13348,2021-03-13,Kansas,20392.0,586038.0,7000.0
13349,13349,2021-03-14,Kansas,23738.0,618089.0,8148.0
13350,13350,2021-03-15,Kansas,23805.0,623934.0,8171.0
13351,13351,2021-03-16,Kansas,23636.0,628555.0,8113.0
13352,13352,2021-03-17,Kansas,23092.0,638421.0,7926.0
13353,13353,2021-03-18,Kansas,23308.0,659314.0,8001.0
13354,13354,2021-03-19,Kansas,21512.0,686025.0,7384.0
13355,13355,2021-03-20,Kansas,26468.0,713468.0,9085.0
13356,13356,2021-03-21,Kansas,24624.0,737576.0,8452.0
13357,13357,2021-03-22,Kansas,24528.0,742985.0,8419.0
13358,13358,2021-03-23,Kansas,24554.0,747131.0,8428.0
13359,13359,2021-03-24,Kansas,26368.0,762289.0,9051.0
13360,13360,2021-03-25,Kansas,25870.0,779552.0,8880.0
13361,13361,2021-03-26,Kansas,24690.0,800279.0,8475.0
13362,13362,2021-03-27,Kansas,25937.0,829687.0,8903.0
13363,13363,2021-03-28,Kansas,25292.0,846744.0,8682.0
13364,13364,2021-03-29,Kansas,25811.0,854185.0,8860.0
13365,13365,2021-03-30,Kansas,25758.0,859214.0,8841.0
13366,13366,2021-03-31,Kansas,25019.0,873196.0,8588.0
13367,13367,2021-04-01,Kansas,24409.0,887503.0,8378.0
13368,13368,2021-04-02,Kansas,28099.0,928566.0,9645.0
13369,13369,2021-04-03,Kansas,27243.0,957516.0,9351.0
13370,13370,2021-04-04,Kansas,28095.0,980566.0,9644.0
13371,13371,2021-04-05,Kansas,27723.0,988149.0,9516.0
13372,13372,2021-04-06,Kansas,27327.0,990012.0,9380.0
13373,13373,2021-04-07,Kansas,29292.0,1013346.0,10055.0
13374,13374,2021-04-08,Kansas,30349.0,1028901.0,10417.0
13375,13375,2021-04-09,Kansas,27306.0,1048351.0,9373.0
13376,13376,2021-04-10,Kansas,27466.0,1071232.0,9428.0
13377,13377,2021-04-11,Kansas,27546.0,1089568.0,9455.0
13378,13378,2021-04-12,Kansas,28005.0,1097450.0,9613.0
13379,13379,2021-04-13,Kansas,28887.0,1102988.0,9916.0
13380,13380,2021-04-14,Kansas,27509.0,1115228.0,9443.0
13381,13381,2021-04-15,Kansas,28086.0,1129765.0,9641.0
13382,13382,2021-04-16,Kansas,28511.0,1147957.0,9786.0
13383,13383,2021-04-17,Kansas,27088.0,1160023.0,9298.0
13384,13384,2021-04-18,Kansas,25211.0,1169036.0,8654.0
13385,13385,2021-04-19,Kansas,25039.0,1174632.0,8595.0
13386,13386,2021-04-20,Kansas,24164.0,1177349.0,8294.0
13387,13387,2021-04-21,Kansas,23076.0,1184543.0,7921.0
13388,13388,2021-04-22,Kansas,22796.0,1196349.0,7825.0
13389,13389,2021-04-23,Kansas,21476.0,1206150.0,7372.0
13390,13390,2021-04-24,Kansas,20473.0,1212818.0,7027.0
13391,13391,2021-04-25,Kansas,20057.0,1219082.0,6885.0
13392,13392,2021-04-26,Kansas,19241.0,1221259.0,6605.0
13393,13393,2021-04-27,Kansas,19118.0,1223021.0,6562.0
13394,13394,2021-04-28,Kansas,18617.0,1228189.0,6390.0
13395,13395,2021-04-29,Kansas,16735.0,1233392.0,5744.0
13396,13396,2021-04-30,Kansas,15271.0,1238463.0,5242.0
13397,13397,2021-05-01,Kansas,14707.0,1244566.0,5048.0
13398,13398,2021-05-02,Kansas,13903.0,1249696.0,4772.0
13399,13399,2021-05-03,Kansas,13440.0,1250860.0,4613.0
13400,13400,2021-05-04,Kansas,13416.0,1252195.0,4605.0
13401,13401,2021-05-05,Kansas,12852.0,1255546.0,4411.0
13402,13402,2021-05-06,Kansas,12605.0,1260478.0,4327.0
13403,13403,2021-05-07,Kansas,14328.0,1266656.0,4918.0
13404,13404,2021-05-08,Kansas,13314.0,1270365.0,4570.0
13405,13405,2021-05-09,Kansas,13236.0,1275039.0,4543.0
13406,13406,2021-05-10,Kansas,13637.0,1276977.0,4681.0
13407,13407,2021-05-11,Kansas,14120.0,1280132.0,4847.0
13408,13408,2021-05-12,Kansas,14366.0,1285014.0,4931.0
13409,13409,2021-05-13,Kansas,13410.0,1287998.0,4603.0
13410,13410,2021-05-14,Kansas,10487.0,1291346.0,3600.0
13411,13411,2021-05-15,Kansas,10005.0,1295307.0,3434.0
13412,13412,2021-05-16,Kansas,9248.0,1300849.0,3174.0
13413,13413,2021-05-17,Kansas,8811.0,1302672.0,3024.0
13414,13414,2021-05-18,Kansas,8383.0,1304916.0,2877.0
13415,13415,2021-05-19,Kansas,7902.0,1309123.0,2712.0
13416,13416,2021-05-20,Kansas,8007.0,1314313.0,2748.0
13417,13417,2021-05-21,Kansas,8053.0,1320748.0,2764.0
13418,13418,2021-05-22,Kansas,8342.0,1328474.0,2863.0
13419,13419,2021-05-23,Kansas,8527.0,1335534.0,2927.0
13420,13420,2021-05-24,Kansas,8712.0,1337778.0,2990.0
13421,13421,2021-05-25,Kansas,8949.0,1340897.0,3072.0
13422,13422,2021-05-26,Kansas,9482.0,1346445.0,3255.0
13423,13423,2021-05-27,Kansas,9031.0,1349850.0,3100.0
13424,13424,2021-05-28,Kansas,8461.0,1353364.0,2904.0
13425,13425,2021-05-29,Kansas,8483.0,1359415.0,2912.0
13426,13426,2021-05-30,Kansas,7697.0,1362918.0,2642.0
13427,13427,2021-05-31,Kansas,7499.0,,2574.0
13428,13428,2021-06-01,Kansas,7002.0,1365645.0,2403.0
13429,13429,2021-06-02,Kansas,5447.0,1366734.0,1870.0
13430,13430,2021-06-03,Kansas,4684.0,1367017.0,1608.0
13431,13431,2021-06-04,Kansas,5498.0,1372739.0,1887.0
13432,13432,2021-06-05,Kansas,3752.0,1373062.0,1288.0
13433,13433,2021-06-06,Kansas,3550.0,1376353.0,1219.0
13434,13434,2021-06-07,Kansas,3823.0,1378624.0,1312.0
13435,13435,2021-06-08,Kansas,5635.0,1384299.0,1934.0
13436,13436,2021-06-09,Kansas,5393.0,1384566.0,1851.0
13437,13437,2021-06-10,Kansas,6310.0,1387300.0,2166.0
13438,13438,2021-06-11,Kansas,5596.0,1390105.0,1921.0
13439,13439,2021-06-12,Kansas,6641.0,1393739.0,2280.0
13440,13440,2021-06-13,Kansas,6942.0,1396343.0,2383.0
13441,13441,2021-06-14,Kansas,6370.0,1396626.0,2187.0
13442,13442,2021-06-15,Kansas,5710.0,1400564.0,1960.0
13443,13443,2021-06-16,Kansas,6431.0,1401852.0,2207.0
13444,13444,2021-06-17,Kansas,6694.0,1405548.0,2298.0
13445,13445,2021-06-18,Kansas,6482.0,1407778.0,2225.0
13446,13446,2021-06-19,Kansas,6210.0,1410210.0,2132.0
13447,13447,2021-06-20,Kansas,5763.0,1412102.0,1978.0
13448,13448,2021-06-21,Kansas,6289.0,1413782.0,2159.0
13449,13449,2021-06-22,Kansas,5109.0,1414574.0,1754.0
13450,13450,2021-06-23,Kansas,4857.0,1416172.0,1667.0
13451,13451,2021-06-24,Kansas,4215.0,1418185.0,1447.0
13452,13452,2021-06-25,Kansas,4125.0,1420367.0,1416.0
13453,13453,2021-06-26,Kansas,4242.0,1423647.0,1456.0
13454,13454,2021-06-27,Kansas,4695.0,1426366.0,1612.0
13455,13455,2021-06-28,Kansas,5156.0,1428117.0,1770.0
13456,13456,2021-06-29,Kansas,5181.0,1428978.0,1778.0
13457,13457,2021-06-30,Kansas,5230.0,1431086.0,1795.0
13458,13458,2021-07-01,Kansas,5701.0,1434799.0,1957.0
13459,13459,2021-07-02,Kansas,5688.0,1437099.0,1952.0
13460,13460,2021-07-03,Kansas,5344.0,1439363.0,1834.0
13461,13461,2021-07-04,Kansas,4864.0,1441727.0,1670.0
13462,13462,2021-07-05,Kansas,4084.0,,1402.0
13463,13463,2021-07-06,Kansas,3997.0,1443408.0,1372.0
13464,13464,2021-07-07,Kansas,3579.0,1443884.0,1228.0
13465,13465,2021-07-08,Kansas,3099.0,1445903.0,1064.0
13466,13466,2021-07-09,Kansas,3008.0,1448045.0,1033.0
13467,13467,2021-07-10,Kansas,2936.0,1450126.0,1008.0
13468,13468,2021-07-11,Kansas,2917.0,1452657.0,1001.0
13469,13469,2021-07-12,Kansas,3006.0,1453998.0,1032.0
13470,13470,2021-07-13,Kansas,2995.0,1454933.0,1028.0
13471,13471,2021-07-14,Kansas,3304.0,1456682.0,1134.0
13472,13472,2021-07-15,Kansas,3277.0,1459036.0,1125.0
13473,13473,2021-07-16,Kansas,3342.0,1461623.0,1147.0
13474,13474,2021-07-17,Kansas,3471.0,1464393.0,1191.0
13475,13475,2021-07-18,Kansas,3546.0,1467386.0,1217.0
13476,13476,2021-07-19,Kansas,3612.0,1469015.0,1240.0
13477,13477,2021-07-20,Kansas,3479.0,1469632.0,1194.0
13478,13478,2021-07-21,Kansas,3778.0,1472340.0,1297.0
13479,13479,2021-07-22,Kansas,4011.0,1475909.0,1377.0
13480,13480,2021-07-23,Kansas,4107.0,1479199.0,1410.0
13481,13481,2021-07-24,Kansas,17128.0,1526924.0,5879.0
13482,13482,2021-07-25,Kansas,17421.0,1531680.0,5980.0
13483,13483,2021-07-26,Kansas,17642.0,1534730.0,6056.0
13484,13484,2021-07-27,Kansas,17965.0,1536689.0,6167.0
13485,13485,2021-07-28,Kansas,17834.0,1539893.0,6122.0
13486,13486,2021-07-29,Kansas,17815.0,1543823.0,6115.0
13487,13487,2021-07-30,Kansas,18060.0,1548703.0,6199.0
13488,13488,2021-07-31,Kansas,5335.0,1553668.0,1831.0
13489,13489,2021-08-01,Kansas,5349.0,1558772.0,1836.0
13490,13490,2021-08-02,Kansas,5535.0,1562585.0,1900.0
13491,13491,2021-08-03,Kansas,5579.0,1564727.0,1915.0
13492,13492,2021-08-04,Kansas,5793.0,1568699.0,1988.0
13493,13493,2021-08-05,Kansas,6032.0,1573543.0,2070.0
13494,13494,2021-08-06,Kansas,6121.0,1578227.0,2101.0
13495,13495,2021-08-07,Kansas,6185.0,1583198.0,2123.0
13496,13496,2021-08-08,Kansas,6214.0,1588037.0,2133.0
13497,13497,2021-08-09,Kansas,6110.0,1591038.0,2097.0
13498,13498,2021-08-10,Kansas,6099.0,1593047.0,2093.0
13499,13499,2021-08-11,Kansas,6081.0,1596570.0,2087.0
13500,13500,2021-08-12,Kansas,5938.0,1600332.0,2038.0
13501,13501,2021-08-13,Kansas,6002.0,1605249.0,2060.0
13502,13502,2021-08-14,Kansas,6267.0,1611245.0,2151.0
13503,13503,2021-08-15,Kansas,6396.0,1616126.0,2195.0
13504,13504,2021-08-16,Kansas,6448.0,1618673.0,2213.0
13505,13505,2021-08-17,Kansas,6570.0,1620718.0,2255.0
13506,13506,2021-08-18,Kansas,6670.0,1623873.0,2289.0
13507,13507,2021-08-19,Kansas,7005.0,1628030.0,2404.0
13508,13508,2021-08-20,Kansas,6939.0,1631959.0,2382.0
13509,13509,2021-08-21,Kansas,6917.0,1636133.0,2374.0
13510,13510,2021-08-22,Kansas,7042.0,1640378.0,2417.0
13511,13511,2021-08-23,Kansas,7571.0,1644206.0,2599.0
13512,13512,2021-08-24,Kansas,7627.0,1646199.0,2618.0
13513,13513,2021-08-25,Kansas,7709.0,1649184.0,2646.0
13514,13514,2021-08-26,Kansas,7686.0,1653237.0,2638.0
13515,13515,2021-08-27,Kansas,7811.0,1657114.0,2681.0
13516,13516,2021-08-28,Kansas,7710.0,1661048.0,2646.0
13517,13517,2021-08-29,Kansas,7817.0,1665635.0,2683.0
13518,13518,2021-08-30,Kansas,7445.0,1668220.0,2556.0
13519,13519,2021-08-31,Kansas,7446.0,1669999.0,2556.0
13520,13520,2021-09-01,Kansas,7402.0,1673114.0,2541.0
13521,13521,2021-09-02,Kansas,7545.0,1677461.0,2590.0
13522,13522,2021-09-03,Kansas,7420.0,1681087.0,2547.0
13523,13523,2021-09-04,Kansas,7378.0,1685219.0,2533.0
13524,13524,2021-09-05,Kansas,6356.0,,2182.0
13525,13525,2021-09-06,Kansas,5861.0,,2012.0
13526,13526,2021-09-07,Kansas,5643.0,1688828.0,1937.0
13527,13527,2021-09-08,Kansas,6236.0,1693736.0,2141.0
13528,13528,2021-09-09,Kansas,5580.0,1695684.0,1915.0
13529,13529,2021-09-10,Kansas,5703.0,1699286.0,1958.0
13530,13530,2021-09-11,Kansas,5539.0,1702357.0,1901.0
13531,13531,2021-09-12,Kansas,6127.0,1705157.0,2103.0
13532,13532,2021-09-13,Kansas,6511.0,1707517.0,2235.0
