,country,date,daily_vaccinations_per_million
38556,Italy,2021-05-21,8313.0
38557,Italy,2021-05-22,8260.0
38558,Italy,2021-05-23,8254.0
38559,Italy,2021-05-24,8247.0
38560,Italy,2021-05-25,8270.0
38561,Italy,2021-05-26,8365.0
38562,Italy,2021-05-27,8452.0
38563,Italy,2021-05-28,8505.0
38564,Italy,2021-05-29,8510.0
38565,Italy,2021-05-30,8497.0
38566,Italy,2021-05-31,8533.0
38567,Italy,2021-06-01,8508.0
38568,Italy,2021-06-02,8234.0
38569,Italy,2021-06-03,8250.0
38570,Italy,2021-06-04,8341.0
38571,Italy,2021-06-05,8563.0
38572,Italy,2021-06-06,8824.0
38573,Italy,2021-06-07,9040.0
38574,Italy,2021-06-08,9307.0
38575,Italy,2021-06-09,9739.0
38576,Italy,2021-06-10,9825.0
38577,Italy,2021-06-11,9800.0
38578,Italy,2021-06-12,9677.0
38579,Italy,2021-06-13,9496.0
38580,Italy,2021-06-14,9407.0
38581,Italy,2021-06-15,9298.0
38582,Italy,2021-06-16,9211.0
38583,Italy,2021-06-17,9143.0
38584,Italy,2021-06-18,9110.0
38585,Italy,2021-06-19,9093.0
38586,Italy,2021-06-20,9098.0
38587,Italy,2021-06-21,9158.0
38588,Italy,2021-06-22,9241.0
38589,Italy,2021-06-23,9266.0
38590,Italy,2021-06-24,9282.0
38591,Italy,2021-06-25,9301.0
38592,Italy,2021-06-26,9291.0
38593,Italy,2021-06-27,9275.0
38594,Italy,2021-06-28,9277.0
38595,Italy,2021-06-29,9258.0
38596,Italy,2021-06-30,9270.0
38597,Italy,2021-07-01,9169.0
38598,Italy,2021-07-02,9022.0
38599,Italy,2021-07-03,8957.0
38600,Italy,2021-07-04,8917.0
38601,Italy,2021-07-05,8872.0
38602,Italy,2021-07-06,8813.0
38603,Italy,2021-07-07,8753.0
38604,Italy,2021-07-08,8792.0
38605,Italy,2021-07-09,8894.0
38606,Italy,2021-07-10,8994.0
38607,Italy,2021-07-11,8986.0
38608,Italy,2021-07-12,9048.0
38609,Italy,2021-07-13,9127.0
38610,Italy,2021-07-14,9171.0
38611,Italy,2021-07-15,9239.0
38612,Italy,2021-07-16,9232.0
38613,Italy,2021-07-17,9158.0
38614,Italy,2021-07-18,9238.0
38615,Italy,2021-07-19,9255.0
38616,Italy,2021-07-20,9245.0
38617,Italy,2021-07-21,9285.0
38618,Italy,2021-07-22,9268.0
38619,Italy,2021-07-23,9247.0
38620,Italy,2021-07-24,9145.0
38621,Italy,2021-07-25,8953.0
38622,Italy,2021-07-26,8930.0
38623,Italy,2021-07-27,8945.0
38624,Italy,2021-07-28,8838.0
38625,Italy,2021-07-29,8679.0
38626,Italy,2021-07-30,8509.0
38627,Italy,2021-07-31,8360.0
38628,Italy,2021-08-01,8201.0
38629,Italy,2021-08-02,7994.0
38630,Italy,2021-08-03,7746.0
38631,Italy,2021-08-04,7601.0
38632,Italy,2021-08-05,7416.0
38633,Italy,2021-08-06,7236.0
38634,Italy,2021-08-07,7029.0
38635,Italy,2021-08-08,6942.0
38636,Italy,2021-08-09,6776.0
38637,Italy,2021-08-10,6560.0
38638,Italy,2021-08-11,6278.0
38639,Italy,2021-08-12,5986.0
38640,Italy,2021-08-13,5647.0
38641,Italy,2021-08-14,5134.0
38642,Italy,2021-08-15,4645.0
38643,Italy,2021-08-16,4237.0
38644,Italy,2021-08-17,3938.0
38645,Italy,2021-08-18,3703.0
38646,Italy,2021-08-19,3475.0
38647,Italy,2021-08-20,3320.0
38648,Italy,2021-08-21,3386.0
38649,Italy,2021-08-22,3529.0
38650,Italy,2021-08-23,3708.0
38651,Italy,2021-08-24,3778.0
38652,Italy,2021-08-25,3862.0
38653,Italy,2021-08-26,3956.0
38654,Italy,2021-08-27,4096.0
38655,Italy,2021-08-28,4264.0
38656,Italy,2021-08-29,4378.0
38657,Italy,2021-08-30,4472.0
38658,Italy,2021-08-31,4574.0
38659,Italy,2021-09-01,4619.0
38660,Italy,2021-09-02,4658.0
38661,Italy,2021-09-03,4671.0
38662,Italy,2021-09-04,4656.0
38663,Italy,2021-09-05,4614.0
38664,Italy,2021-09-06,4470.0
38665,Italy,2021-09-07,4373.0
38666,Italy,2021-09-08,4272.0
38667,Italy,2021-09-09,4224.0
38668,Italy,2021-09-10,4171.0
38669,Italy,2021-09-11,4134.0
38670,Italy,2021-09-12,4108.0
38671,Italy,2021-09-13,4029.0
38672,Italy,2021-09-14,3926.0
38673,Italy,2021-09-15,3813.0
38674,Italy,2021-09-16,3666.0
38675,Italy,2021-09-17,3535.0
38676,Italy,2021-09-18,3539.0
38677,Italy,2021-09-19,3536.0
38678,Italy,2021-09-20,3560.0
38679,Italy,2021-09-21,3599.0
38680,Italy,2021-09-22,3666.0
38681,Italy,2021-09-23,3698.0
38682,Italy,2021-09-24,3738.0
38683,Italy,2021-09-25,3733.0
38684,Italy,2021-09-26,3725.0
38685,Italy,2021-09-27,3619.0
38686,Italy,2021-09-28,3492.0
38687,Italy,2021-09-29,3362.0
38688,Italy,2021-09-30,3301.0
38689,Italy,2021-10-01,3162.0
38690,Italy,2021-10-02,3032.0
38691,Italy,2021-10-03,2934.0
38692,Italy,2021-10-04,2824.0
38693,Italy,2021-10-05,2738.0
38694,Italy,2021-10-06,2648.0
38695,Italy,2021-10-07,2545.0
38696,Italy,2021-10-08,2535.0
38697,Italy,2021-10-09,2530.0
38698,Italy,2021-10-10,2529.0
38699,Italy,2021-10-11,2547.0
38700,Italy,2021-10-12,2602.0
38701,Italy,2021-10-13,2711.0
38702,Italy,2021-10-14,2864.0
38703,Italy,2021-10-15,2975.0
38704,Italy,2021-10-16,3029.0
38705,Italy,2021-10-17,3073.0
38706,Italy,2021-10-18,3106.0
38707,Italy,2021-10-19,3098.0
38708,Italy,2021-10-20,3058.0
38709,Italy,2021-10-21,2978.0
38710,Italy,2021-10-22,2886.0
38711,Italy,2021-10-23,2797.0
38712,Italy,2021-10-24,2711.0
38713,Italy,2021-10-25,2646.0
38714,Italy,2021-10-26,2612.0
38715,Italy,2021-10-27,2600.0
38716,Italy,2021-10-28,2610.0
38717,Italy,2021-10-29,2616.0
38718,Italy,2021-10-30,2618.0
38719,Italy,2021-10-31,2602.0
38720,Italy,2021-11-01,2324.0
38721,Italy,2021-11-02,2317.0
38722,Italy,2021-11-03,2347.0
38723,Italy,2021-11-04,2365.0
38724,Italy,2021-11-05,2443.0
38725,Italy,2021-11-06,2487.0
38726,Italy,2021-11-07,2502.0
38727,Italy,2021-11-08,2853.0
38728,Italy,2021-11-09,2945.0
38729,Italy,2021-11-10,2996.0
38730,Italy,2021-11-11,3033.0
38731,Italy,2021-11-12,3050.0
38732,Italy,2021-11-13,3084.0
38733,Italy,2021-11-14,3101.0
38734,Italy,2021-11-15,3127.0
38735,Italy,2021-11-16,3156.0
38736,Italy,2021-11-17,3172.0
38737,Italy,2021-11-18,3232.0
38738,Italy,2021-11-19,3305.0
38739,Italy,2021-11-20,3371.0
38740,Italy,2021-11-21,3394.0
38741,Italy,2021-11-22,3498.0
38742,Italy,2021-11-23,3654.0
38743,Italy,2021-11-24,3879.0
38744,Italy,2021-11-25,4132.0
38745,Italy,2021-11-26,4407.0
38746,Italy,2021-11-27,4692.0
38747,Italy,2021-11-28,4876.0
38748,Italy,2021-11-29,5169.0
38749,Italy,2021-11-30,5486.0
38750,Italy,2021-12-01,5831.0
38751,Italy,2021-12-02,6173.0
38752,Italy,2021-12-03,6538.0
38753,Italy,2021-12-04,6906.0
38754,Italy,2021-12-05,7221.0
38755,Italy,2021-12-06,7563.0
38756,Italy,2021-12-07,7857.0
38757,Italy,2021-12-08,7422.0
38758,Italy,2021-12-09,7571.0
38759,Italy,2021-12-10,7699.0
38760,Italy,2021-12-11,7795.0
38761,Italy,2021-12-12,7867.0
38762,Italy,2021-12-13,7865.0
38763,Italy,2021-12-14,7877.0
38764,Italy,2021-12-15,8561.0
38765,Italy,2021-12-16,8636.0
38766,Italy,2021-12-17,8649.0
38767,Italy,2021-12-18,8727.0
38768,Italy,2021-12-19,8787.0
38769,Italy,2021-12-20,8841.0
38770,Italy,2021-12-21,8870.0
38771,Italy,2021-12-22,8828.0
38772,Italy,2021-12-23,8601.0
38773,Italy,2021-12-24,7781.0
38774,Italy,2021-12-25,6578.0
38775,Italy,2021-12-26,6183.0
38776,Italy,2021-12-27,6303.0
38777,Italy,2021-12-28,6516.0
38778,Italy,2021-12-29,6725.0
38779,Italy,2021-12-30,6934.0
38780,Italy,2021-12-31,7036.0
38781,Italy,2022-01-01,7122.0
38782,Italy,2022-01-02,7491.0
38783,Italy,2022-01-03,7565.0
38784,Italy,2022-01-04,7655.0
38785,Italy,2022-01-05,7719.0
38786,Italy,2022-01-06,7146.0
38787,Italy,2022-01-07,8110.0
38788,Italy,2022-01-08,9454.0
38789,Italy,2022-01-09,9648.0
38790,Italy,2022-01-10,9744.0
38791,Italy,2022-01-11,9830.0
38792,Italy,2022-01-12,9940.0
38793,Italy,2022-01-13,10811.0
38794,Italy,2022-01-14,10857.0
38795,Italy,2022-01-15,10998.0
38796,Italy,2022-01-16,11028.0
38797,Italy,2022-01-17,10864.0
38798,Italy,2022-01-18,10640.0
38799,Italy,2022-01-19,10397.0
38800,Italy,2022-01-20,10150.0
38801,Italy,2022-01-21,9863.0
38802,Italy,2022-01-22,9545.0
38803,Italy,2022-01-23,9342.0
38804,Italy,2022-01-24,9181.0
38805,Italy,2022-01-25,8995.0
38806,Italy,2022-01-26,8807.0
38807,Italy,2022-01-27,8605.0
38808,Italy,2022-01-28,8478.0
38809,Italy,2022-01-29,8389.0
38810,Italy,2022-01-30,8323.0
38811,Italy,2022-01-31,8135.0
38812,Italy,2022-02-01,7835.0
38813,Italy,2022-02-02,7496.0
38814,Italy,2022-02-03,7123.0
38815,Italy,2022-02-04,6733.0
38816,Italy,2022-02-05,6348.0
38817,Italy,2022-02-06,6040.0
38818,Italy,2022-02-07,5645.0
38819,Italy,2022-02-08,5285.0
38820,Italy,2022-02-09,4941.0
38821,Italy,2022-02-10,4652.0
38822,Italy,2022-02-11,4353.0
38823,Italy,2022-02-12,4063.0
38824,Italy,2022-02-13,3894.0
38825,Italy,2022-02-14,3630.0
38826,Italy,2022-02-15,3418.0
38827,Italy,2022-02-16,3225.0
38828,Italy,2022-02-17,3014.0
38829,Italy,2022-02-18,2840.0
38830,Italy,2022-02-19,2649.0
38831,Italy,2022-02-20,2545.0
38832,Italy,2022-02-21,2451.0
38833,Italy,2022-02-22,2316.0
38834,Italy,2022-02-23,2214.0
38835,Italy,2022-02-24,2136.0
38836,Italy,2022-02-25,2047.0
38837,Italy,2022-02-26,1979.0
38838,Italy,2022-02-27,1943.0
38839,Italy,2022-02-28,1900.0
38840,Italy,2022-03-01,1800.0
38841,Italy,2022-03-02,1707.0
38842,Italy,2022-03-03,1634.0
38843,Italy,2022-03-04,1545.0
38844,Italy,2022-03-05,1438.0
38845,Italy,2022-03-06,1364.0
38846,Italy,2022-03-07,1266.0
38847,Italy,2022-03-08,1233.0
38848,Italy,2022-03-09,1202.0
38849,Italy,2022-03-10,1171.0
38850,Italy,2022-03-11,1137.0
38851,Italy,2022-03-12,1112.0
38852,Italy,2022-03-13,1100.0
38853,Italy,2022-03-14,1072.0
38854,Italy,2022-03-15,1054.0
38855,Italy,2022-03-16,1031.0
38856,Italy,2022-03-17,1001.0
38857,Italy,2022-03-18,966.0
38858,Italy,2022-03-19,924.0
38859,Italy,2022-03-20,903.0
38860,Italy,2022-03-21,878.0
38861,Italy,2022-03-22,848.0
38862,Italy,2022-03-23,819.0
38863,Italy,2022-03-24,798.0
38864,Italy,2022-03-25,778.0
38865,Italy,2022-03-26,761.0
38866,Italy,2022-03-27,756.0
38867,Italy,2022-03-28,737.0
38868,Italy,2022-03-29,715.0
39255,Japan,2021-02-17,0.0
39256,Japan,2021-02-18,4.0
39257,Japan,2021-02-19,19.0
39258,Japan,2021-02-20,19.0
39259,Japan,2021-02-21,19.0
39260,Japan,2021-02-22,19.0
39261,Japan,2021-02-23,20.0
39262,Japan,2021-02-24,20.0
39263,Japan,2021-02-25,24.0
39264,Japan,2021-02-26,27.0
39265,Japan,2021-02-27,25.0
39266,Japan,2021-02-28,24.0
39267,Japan,2021-03-01,22.0
39268,Japan,2021-03-02,23.0
39269,Japan,2021-03-03,22.0
39270,Japan,2021-03-04,20.0
39271,Japan,2021-03-05,20.0
39272,Japan,2021-03-06,28.0
39273,Japan,2021-03-07,36.0
39274,Japan,2021-03-08,44.0
39275,Japan,2021-03-09,82.0
39276,Japan,2021-03-10,127.0
39277,Japan,2021-03-11,161.0
39278,Japan,2021-03-12,209.0
39279,Japan,2021-03-13,222.0
39280,Japan,2021-03-14,235.0
39281,Japan,2021-03-15,249.0
39282,Japan,2021-03-16,285.0
39283,Japan,2021-03-17,327.0
39284,Japan,2021-03-18,371.0
39285,Japan,2021-03-19,395.0
39286,Japan,2021-03-20,400.0
39287,Japan,2021-03-21,405.0
39288,Japan,2021-03-22,411.0
39289,Japan,2021-03-23,385.0
39290,Japan,2021-03-24,344.0
39291,Japan,2021-03-25,302.0
39292,Japan,2021-03-26,277.0
39293,Japan,2021-03-27,274.0
39294,Japan,2021-03-28,272.0
39295,Japan,2021-03-29,270.0
39296,Japan,2021-03-30,284.0
39297,Japan,2021-03-31,296.0
39298,Japan,2021-04-01,312.0
39299,Japan,2021-04-02,310.0
39300,Japan,2021-04-03,323.0
39301,Japan,2021-04-04,335.0
39302,Japan,2021-04-05,347.0
39303,Japan,2021-04-06,384.0
39304,Japan,2021-04-07,442.0
39305,Japan,2021-04-08,496.0
39306,Japan,2021-04-09,562.0
39307,Japan,2021-04-10,562.0
39308,Japan,2021-04-11,563.0
39309,Japan,2021-04-12,564.0
39310,Japan,2021-04-13,526.0
39311,Japan,2021-04-14,471.0
39312,Japan,2021-04-15,434.0
39313,Japan,2021-04-16,407.0
39314,Japan,2021-04-17,378.0
39315,Japan,2021-04-18,350.0
39316,Japan,2021-04-19,487.0
39317,Japan,2021-04-20,626.0
39318,Japan,2021-04-21,811.0
39319,Japan,2021-04-22,983.0
39320,Japan,2021-04-23,1162.0
39321,Japan,2021-04-24,1199.0
39322,Japan,2021-04-25,1218.0
39323,Japan,2021-04-26,1415.0
39324,Japan,2021-04-27,1539.0
39325,Japan,2021-04-28,1669.0
39326,Japan,2021-04-29,1450.0
39327,Japan,2021-04-30,1574.0
39328,Japan,2021-05-01,1577.0
39329,Japan,2021-05-02,1576.0
39330,Japan,2021-05-03,1212.0
39331,Japan,2021-05-04,894.0
39332,Japan,2021-05-05,529.0
39333,Japan,2021-05-06,941.0
39334,Japan,2021-05-07,769.0
39335,Japan,2021-05-08,798.0
39336,Japan,2021-05-09,862.0
39337,Japan,2021-05-10,1253.0
39338,Japan,2021-05-11,1625.0
39339,Japan,2021-05-12,2052.0
39340,Japan,2021-05-13,2094.0
39341,Japan,2021-05-14,2348.0
39342,Japan,2021-05-15,2464.0
39343,Japan,2021-05-16,2607.0
39344,Japan,2021-05-17,2895.0
39345,Japan,2021-05-18,3151.0
39346,Japan,2021-05-19,3434.0
39347,Japan,2021-05-20,3559.0
39348,Japan,2021-05-21,3739.0
39349,Japan,2021-05-22,3914.0
39350,Japan,2021-05-23,4074.0
39351,Japan,2021-05-24,4272.0
39352,Japan,2021-05-25,4382.0
39353,Japan,2021-05-26,4474.0
39354,Japan,2021-05-27,4703.0
39355,Japan,2021-05-28,4872.0
39356,Japan,2021-05-29,5101.0
39357,Japan,2021-05-30,5301.0
39358,Japan,2021-05-31,5427.0
39359,Japan,2021-06-01,5702.0
39360,Japan,2021-06-02,5962.0
39361,Japan,2021-06-03,6191.0
39362,Japan,2021-06-04,6401.0
39363,Japan,2021-06-05,6635.0
39364,Japan,2021-06-06,6875.0
39365,Japan,2021-06-07,7081.0
39366,Japan,2021-06-08,7296.0
39367,Japan,2021-06-09,7503.0
39368,Japan,2021-06-10,7693.0
39369,Japan,2021-06-11,7886.0
39370,Japan,2021-06-12,8093.0
39371,Japan,2021-06-13,8284.0
39372,Japan,2021-06-14,8433.0
39373,Japan,2021-06-15,8573.0
39374,Japan,2021-06-16,8710.0
39375,Japan,2021-06-17,8890.0
39376,Japan,2021-06-18,9032.0
39377,Japan,2021-06-19,9213.0
39378,Japan,2021-06-20,9408.0
39379,Japan,2021-06-21,9545.0
39380,Japan,2021-06-22,9693.0
39381,Japan,2021-06-23,9839.0
39382,Japan,2021-06-24,9959.0
39383,Japan,2021-06-25,10130.0
39384,Japan,2021-06-26,10335.0
39385,Japan,2021-06-27,10529.0
39386,Japan,2021-06-28,10596.0
39387,Japan,2021-06-29,10681.0
39388,Japan,2021-06-30,10729.0
39389,Japan,2021-07-01,10535.0
39390,Japan,2021-07-02,10280.0
39391,Japan,2021-07-03,10369.0
39392,Japan,2021-07-04,10394.0
39393,Japan,2021-07-05,10457.0
39394,Japan,2021-07-06,10514.0
39395,Japan,2021-07-07,10558.0
39396,Japan,2021-07-08,10844.0
39397,Japan,2021-07-09,11188.0
39398,Japan,2021-07-10,11322.0
39399,Japan,2021-07-11,11318.0
39400,Japan,2021-07-12,11232.0
39401,Japan,2021-07-13,11108.0
39402,Japan,2021-07-14,10986.0
39403,Japan,2021-07-15,10835.0
39404,Japan,2021-07-16,10702.0
39405,Japan,2021-07-17,10558.0
39406,Japan,2021-07-18,10475.0
39407,Japan,2021-07-19,10089.0
39408,Japan,2021-07-20,9992.0
39409,Japan,2021-07-21,9871.0
39410,Japan,2021-07-22,8996.0
39411,Japan,2021-07-23,7961.0
39412,Japan,2021-07-24,7716.0
39413,Japan,2021-07-25,7539.0
39414,Japan,2021-07-26,7738.0
39415,Japan,2021-07-27,7686.0
39416,Japan,2021-07-28,7665.0
39417,Japan,2021-07-29,8400.0
39418,Japan,2021-07-30,9286.0
39419,Japan,2021-07-31,9442.0
39420,Japan,2021-08-01,9336.0
39421,Japan,2021-08-02,8945.0
39422,Japan,2021-08-03,8476.0
39423,Japan,2021-08-04,14546.0
39424,Japan,2021-08-05,14744.0
39425,Japan,2021-08-06,14320.0
39426,Japan,2021-08-07,13827.0
39427,Japan,2021-08-08,13684.0
39428,Japan,2021-08-09,13637.0
39429,Japan,2021-08-10,15847.0
39430,Japan,2021-08-11,9970.0
39431,Japan,2021-08-12,9666.0
39432,Japan,2021-08-13,9396.0
39433,Japan,2021-08-14,9126.0
39434,Japan,2021-08-15,8856.0
39435,Japan,2021-08-16,9223.0
39436,Japan,2021-08-17,8694.0
39437,Japan,2021-08-18,8594.0
39438,Japan,2021-08-19,8569.0
39439,Japan,2021-08-20,8885.0
39440,Japan,2021-08-21,9201.0
39441,Japan,2021-08-22,9518.0
39442,Japan,2021-08-23,10444.0
39443,Japan,2021-08-24,10054.0
39444,Japan,2021-08-25,9876.0
39445,Japan,2021-08-26,9967.0
39446,Japan,2021-08-27,10086.0
39447,Japan,2021-08-28,10206.0
39448,Japan,2021-08-29,10325.0
39449,Japan,2021-08-30,9626.0
39450,Japan,2021-08-31,9835.0
39451,Japan,2021-09-01,9809.0
39452,Japan,2021-09-02,9660.0
39453,Japan,2021-09-03,9314.0
39454,Japan,2021-09-04,8968.0
39455,Japan,2021-09-05,8622.0
39456,Japan,2021-09-06,7849.0
39457,Japan,2021-09-07,9285.0
39458,Japan,2021-09-08,9364.0
39459,Japan,2021-09-09,9491.0
39460,Japan,2021-09-10,9835.0
39461,Japan,2021-09-11,10178.0
39462,Japan,2021-09-12,10522.0
39463,Japan,2021-09-13,11452.0
39464,Japan,2021-09-14,9626.0
39465,Japan,2021-09-15,9610.0
39466,Japan,2021-09-16,9576.0
39467,Japan,2021-09-17,9405.0
39468,Japan,2021-09-18,9234.0
39469,Japan,2021-09-19,9063.0
39470,Japan,2021-09-20,8305.0
39471,Japan,2021-09-21,8370.0
39472,Japan,2021-09-22,7923.0
39473,Japan,2021-09-23,7568.0
39474,Japan,2021-09-24,7759.0
39475,Japan,2021-09-25,7951.0
39476,Japan,2021-09-26,8143.0
39477,Japan,2021-09-27,8997.0
39478,Japan,2021-09-28,8620.0
39479,Japan,2021-09-29,9035.0
39480,Japan,2021-09-30,9406.0
39481,Japan,2021-10-01,9275.0
39482,Japan,2021-10-02,9145.0
39483,Japan,2021-10-03,9015.0
39484,Japan,2021-10-04,8733.0
39485,Japan,2021-10-05,8732.0
39486,Japan,2021-10-06,8449.0
39487,Japan,2021-10-07,8237.0
39488,Japan,2021-10-08,8205.0
39489,Japan,2021-10-09,8172.0
39490,Japan,2021-10-10,8140.0
39491,Japan,2021-10-11,7863.0
39492,Japan,2021-10-12,7479.0
39493,Japan,2021-10-13,7286.0
39494,Japan,2021-10-14,6946.0
39495,Japan,2021-10-15,6741.0
39496,Japan,2021-10-16,6537.0
39497,Japan,2021-10-17,6332.0
39498,Japan,2021-10-18,5979.0
39499,Japan,2021-10-19,5892.0
39500,Japan,2021-10-20,5777.0
39501,Japan,2021-10-21,5767.0
39502,Japan,2021-10-22,5681.0
39503,Japan,2021-10-23,5594.0
39504,Japan,2021-10-24,5508.0
39505,Japan,2021-10-25,5670.0
39506,Japan,2021-10-26,4852.0
39507,Japan,2021-10-27,4560.0
39508,Japan,2021-10-28,5125.0
39509,Japan,2021-10-29,5018.0
39510,Japan,2021-10-30,4912.0
39511,Japan,2021-10-31,4806.0
39512,Japan,2021-11-01,4582.0
39513,Japan,2021-11-02,4475.0
39514,Japan,2021-11-03,4367.0
39515,Japan,2021-11-04,3603.0
39516,Japan,2021-11-05,3444.0
39517,Japan,2021-11-06,3286.0
39518,Japan,2021-11-07,3127.0
39519,Japan,2021-11-08,2933.0
39520,Japan,2021-11-09,3158.0
39521,Japan,2021-11-10,3165.0
39522,Japan,2021-11-11,2989.0
39523,Japan,2021-11-12,2858.0
39524,Japan,2021-11-13,2728.0
39525,Japan,2021-11-14,2597.0
39526,Japan,2021-11-15,2515.0
39527,Japan,2021-11-16,2286.0
39528,Japan,2021-11-17,2192.0
39529,Japan,2021-11-18,2049.0
39530,Japan,2021-11-19,1992.0
39531,Japan,2021-11-20,1934.0
39532,Japan,2021-11-21,1877.0
39533,Japan,2021-11-22,1523.0
39534,Japan,2021-11-23,1369.0
39535,Japan,2021-11-24,1267.0
39536,Japan,2021-11-25,1231.0
39537,Japan,2021-11-26,1156.0
39538,Japan,2021-11-27,1082.0
39539,Japan,2021-11-28,1007.0
39540,Japan,2021-11-29,1052.0
39541,Japan,2021-11-30,1073.0
39542,Japan,2021-12-01,1025.0
39543,Japan,2021-12-02,960.0
39544,Japan,2021-12-03,906.0
39545,Japan,2021-12-04,853.0
39546,Japan,2021-12-05,799.0
39547,Japan,2021-12-06,749.0
39548,Japan,2021-12-07,662.0
39549,Japan,2021-12-08,673.0
39550,Japan,2021-12-09,670.0
39551,Japan,2021-12-10,655.0
39552,Japan,2021-12-11,639.0
39553,Japan,2021-12-12,624.0
39554,Japan,2021-12-13,551.0
39555,Japan,2021-12-14,565.0
39556,Japan,2021-12-15,545.0
39557,Japan,2021-12-16,548.0
39558,Japan,2021-12-17,577.0
39559,Japan,2021-12-18,606.0
39560,Japan,2021-12-19,635.0
39561,Japan,2021-12-20,636.0
39562,Japan,2021-12-21,652.0
39563,Japan,2021-12-22,692.0
39564,Japan,2021-12-23,705.0
39565,Japan,2021-12-24,679.0
39566,Japan,2021-12-25,653.0
39567,Japan,2021-12-26,627.0
39568,Japan,2021-12-27,601.0
39569,Japan,2021-12-28,762.0
39570,Japan,2021-12-29,800.0
39571,Japan,2021-12-30,856.0
39572,Japan,2021-12-31,952.0
39573,Japan,2022-01-01,1048.0
39574,Japan,2022-01-02,1144.0
39575,Japan,2022-01-03,1240.0
39576,Japan,2022-01-04,1109.0
39577,Japan,2022-01-05,1109.0
39578,Japan,2022-01-06,1109.0
39579,Japan,2022-01-07,1109.0
39580,Japan,2022-01-08,1109.0
39581,Japan,2022-01-09,1109.0
39582,Japan,2022-01-10,1109.0
39583,Japan,2022-01-11,1116.0
39584,Japan,2022-01-12,1075.0
39585,Japan,2022-01-13,1057.0
39586,Japan,2022-01-14,1024.0
39587,Japan,2022-01-15,991.0
39588,Japan,2022-01-16,959.0
39589,Japan,2022-01-17,983.0
39590,Japan,2022-01-18,1027.0
39591,Japan,2022-01-19,1129.0
39592,Japan,2022-01-20,1223.0
39593,Japan,2022-01-21,1280.0
39594,Japan,2022-01-22,1337.0
39595,Japan,2022-01-23,1393.0
39596,Japan,2022-01-24,1544.0
39597,Japan,2022-01-25,1666.0
39598,Japan,2022-01-26,1780.0
39599,Japan,2022-01-27,1884.0
39600,Japan,2022-01-28,1986.0
39601,Japan,2022-01-29,2089.0
39602,Japan,2022-01-30,2191.0
39603,Japan,2022-01-31,2382.0
39604,Japan,2022-02-01,2551.0
39605,Japan,2022-02-02,2859.0
39606,Japan,2022-02-03,3163.0
39607,Japan,2022-02-04,3431.0
39608,Japan,2022-02-05,3699.0
39609,Japan,2022-02-06,3968.0
39610,Japan,2022-02-07,4431.0
39611,Japan,2022-02-08,4937.0
39612,Japan,2022-02-09,5271.0
39613,Japan,2022-02-10,5204.0
39614,Japan,2022-02-11,5228.0
39615,Japan,2022-02-12,5252.0
39616,Japan,2022-02-13,5276.0
39617,Japan,2022-02-14,5574.0
39618,Japan,2022-02-15,5788.0
39619,Japan,2022-02-16,5966.0
39620,Japan,2022-02-17,6496.0
39621,Japan,2022-02-18,6772.0
39622,Japan,2022-02-19,7047.0
39623,Japan,2022-02-20,7322.0
39624,Japan,2022-02-21,7444.0
39625,Japan,2022-02-22,7236.0
39626,Japan,2022-02-23,7097.0
39627,Japan,2022-02-24,7002.0
39628,Japan,2022-02-25,7119.0
39629,Japan,2022-02-26,7235.0
39630,Japan,2022-02-27,7352.0
39631,Japan,2022-02-28,7504.0
39632,Japan,2022-03-01,7815.0
39633,Japan,2022-03-02,8126.0
39634,Japan,2022-03-03,8275.0
39635,Japan,2022-03-04,8254.0
39636,Japan,2022-03-05,8233.0
39637,Japan,2022-03-06,8212.0
39638,Japan,2022-03-07,8119.0
39639,Japan,2022-03-08,8131.0
39640,Japan,2022-03-09,7924.0
39641,Japan,2022-03-10,7852.0
39642,Japan,2022-03-11,7807.0
39643,Japan,2022-03-12,7762.0
39644,Japan,2022-03-13,7717.0
39645,Japan,2022-03-14,7666.0
39646,Japan,2022-03-15,7734.0
39647,Japan,2022-03-16,7647.0
39648,Japan,2022-03-17,7550.0
39649,Japan,2022-03-18,7332.0
39650,Japan,2022-03-19,7115.0
39651,Japan,2022-03-20,6897.0
39652,Japan,2022-03-21,6169.0
39653,Japan,2022-03-22,6303.0
39654,Japan,2022-03-23,6315.0
39655,Japan,2022-03-24,6206.0
39656,Japan,2022-03-25,6331.0
39657,Japan,2022-03-26,6457.0
39658,Japan,2022-03-27,6582.0
39659,Japan,2022-03-28,7035.0
