county,state,lat,lon,num_deaths
Dewey,South Dakota,45.1566406544449,-100.8718578773726,19656.0
Dickens,Texas,33.61646507831885,-100.778919713357,0.0
Dickenson,Virginia,37.125756082636514,-82.35040070659508,57620.0
Dickey,North Dakota,46.11019252112844,-98.50467176887786,0.0
Dickinson,Iowa,43.37791427655933,-95.1508880751386,47058.0
Dickinson,Kansas,38.86649876479321,-97.15270448090368,54990.0
Dickinson,Michigan,46.00933793003282,-87.87022028936003,85709.0
Dickson,Tennessee,36.14901077026053,-87.35671412256539,249340.0
Dillingham Census Area,Alaska,59.80880284487655,-158.19082342384883,12220.0
Dillon,South Carolina,34.391500407210124,-79.37892379101797,171717.0
Dimmit,Texas,28.422592367602515,-99.75665639016806,32606.0
Dinwiddie,Virginia,37.075910136519255,-77.6323401867102,97768.0
District of Columbia,District of Columbia,38.90474172315975,-77.01629612729944,2289651.0
Divide,North Dakota,48.8149244396292,-103.48725887928524,0.0
Dixie,Florida,29.60816200914384,-83.1588449977868,94570.0
Dixon,Nebraska,42.49321520836165,-96.86776123416809,0.0
Doddridge,West Virginia,39.269182369785504,-80.70697559574596,16758.0
Dodge,Georgia,32.172216448712106,-83.16841423784113,96390.0
Dodge,Minnesota,44.02261629196793,-92.86205525567006,47915.0
Dodge,Nebraska,41.57791119516267,-96.65401560944753,120870.0
Dodge,Wisconsin,43.41630274377453,-88.70752787412205,272677.0
Dolores,Colorado,37.75171181626512,-108.51739109281752,0.0
Doniphan,Kansas,39.78806512286694,-95.14680698478551,25856.0
Donley,Texas,34.965450594128406,-100.81399260024286,0.0
Dooly,Georgia,32.15720517056815,-83.79876478008381,53000.0
Door,Wisconsin,44.9175644296104,-87.33967606788582,87750.0
Dorchester,Maryland,38.487086507046826,-76.01185318424542,137144.0
Dorchester,South Carolina,33.07949859548312,-80.40555789273033,505818.0
Dougherty,Georgia,31.53346540941691,-84.21637106375796,417640.0
Douglas,Colorado,39.32971280895668,-104.929569115671,484825.0
Douglas,Georgia,33.70184874200337,-84.76796111830826,448240.0
Douglas,Illinois,39.76946545752794,-88.21737671353458,62730.0
Douglas,Kansas,38.88466137481844,-95.29262630262448,243801.0
Douglas,Minnesota,45.933728550659296,-95.45354105024248,105169.0
Douglas,Missouri,36.93260415258607,-92.49880245122118,48128.0
Douglas,Nebraska,41.29534825479783,-96.15429403938136,1671116.0
Douglas,Nevada,38.91219747071184,-119.616402695258,161396.0
Douglas,Oregon,43.27969518834791,-123.16647459024048,539104.0
Douglas,South Dakota,43.38692726351831,-98.36607555456771,0.0
Douglas,Washington,47.73610965129869,-119.69180880681316,92520.0
Douglas,Wisconsin,46.43288332163477,-91.9161685164322,140660.0
Doña Ana,New Mexico,32.35265247355024,-106.83279166482993,568620.0
Drew,Arkansas,33.58945055859181,-91.7200035153758,81855.0
DuPage,Illinois,41.8519548712588,-88.08563936971986,1873970.0
Dubois,Indiana,38.36427829446768,-86.87981070697305,124902.0
Dubuque,Iowa,42.46883246024563,-90.88247470865852,240642.0
Duchesne,Utah,40.29823433484122,-110.42517886687855,55596.0
Dukes,Massachusetts,41.38787451773758,-70.62802455643315,46665.0
Dundy,Nebraska,40.17620670483344,-101.68795590919468,0.0
Dunklin,Missouri,36.27211440494244,-90.09091815531362,174200.0
Dunn,North Dakota,47.35676512562333,-102.61824564604204,14080.0
Dunn,Wisconsin,44.94656815643114,-91.89642260598612,111020.0
Duplin,North Carolina,34.93654245085169,-77.93300985102125,200940.0
Durham,North Carolina,36.0360386477096,-78.87662204425209,782496.0
Dutchess,New York,41.76515511713615,-73.74286139034281,848488.0
Duval,Florida,30.331579108301305,-81.67084623149174,3700008.0
Duval,Texas,27.681386970647736,-98.50887869976953,45355.0
Dyer,Tennessee,36.05905709103367,-89.41377819381886,208800.0
Eagle,Colorado,39.62785184750458,-106.6953769279588,67404.0
Early,Georgia,31.322844802462388,-84.90364522141647,56115.0
East Baton Rouge,Louisiana,30.538256653205657,-91.09560756146315,1647695.0
East Carroll,Louisiana,32.73255005095055,-91.23506424339264,37548.0
East Feliciana,Louisiana,30.84511093233746,-91.0455301862176,99314.0
Eastland,Texas,32.32708075839937,-98.83231726481168,81600.0
Eaton,Michigan,42.59608703225741,-84.83830644792528,347130.0
Eau Claire,Wisconsin,44.72678723278941,-91.28598441638631,269874.0
Echols,Georgia,30.710056215206748,-82.89396506861438,9963.0
Ector,Texas,31.86919162016873,-102.54288945847118,522833.0
Eddy,New Mexico,32.47149076842579,-104.30431698590824,226185.0
Eddy,North Dakota,47.71759317199205,-98.90163482899008,0.0
Edgar,Illinois,39.678558474261216,-87.74559990989796,50920.0
Edgecombe,North Carolina,35.912888306183895,-77.59706130553876,276696.0
Edgefield,South Carolina,33.77228793350582,-81.96657259932368,98420.0
Edmonson,Kentucky,37.20880569405168,-86.23842717182599,55278.0
Edmunds,South Dakota,45.41879859531332,-99.21533406853418,0.0
Edwards,Illinois,38.41655061296814,-88.05328484893393,19158.0
Edwards,Kansas,37.88761633126489,-99.31218148610895,0.0
Edwards,Texas,29.982720678458723,-100.30477097845495,0.0
Effingham,Georgia,32.3672915090726,-81.34135620047324,219240.0
Effingham,Illinois,39.05979092570621,-88.5898740497606,94710.0
El Dorado,California,38.7787390108896,-120.52467458278412,509712.0
El Paso,Colorado,38.83210978186374,-104.52547053013308,2021846.0
El Paso,Texas,31.76857831128649,-106.23484665418805,2030802.0
Elbert,Colorado,39.28658346852168,-104.13595690615152,57239.0
Elbert,Georgia,34.116799315377754,-82.84015006329238,94710.0
Elk,Kansas,37.453691419873735,-96.2441723542754,0.0
Elk,Pennsylvania,41.42524606019715,-78.64914914482087,107206.0
Elkhart,Indiana,41.59739551859652,-85.85875298337096,614607.0
Elko,Nevada,41.145793240111104,-115.35775421429668,142767.0
Elliott,Kentucky,38.1179073180408,-83.09762128008329,27263.0
Ellis,Kansas,38.914747206856624,-99.31726350349662,64736.0
Ellis,Oklahoma,36.21837032610478,-99.75464756808348,13861.0
Ellis,Texas,32.348431328408346,-96.79451282540607,505223.0
Ellsworth,Kansas,38.69665129338318,-98.2047613259498,19135.0
Elmore,Alabama,32.596652838421946,-86.14916394235425,328143.0
Elmore,Idaho,43.35396260998839,-115.46930931247242,78250.0
Emanuel,Georgia,32.58974931741434,-82.3017161971994,125247.0
Emery,Utah,38.996754598895365,-110.70062188508578,36408.0
Emmet,Iowa,43.37795120316775,-94.67843653922418,25956.0
Emmet,Michigan,45.52031668296222,-84.89039203925296,108618.0
Emmons,North Dakota,46.28505093127656,-100.23878155968455,0.0
Emporia city,Virginia,36.6952784727618,-77.5356657363546,23370.0
Erath,Texas,32.236257260315654,-98.21794950301845,115770.0
Erie,New York,42.7639610485089,-78.73231819733367,3118520.0
Erie,Ohio,41.35888991411183,-82.61760793314707,324268.0
Erie,Pennsylvania,41.99259860174867,-80.03281970402635,1002560.0
Escambia,Alabama,31.126141737215946,-87.16158370411932,207966.0
Escambia,Florida,30.668932284584116,-87.3627878913973,1364352.0
Esmeralda,Nevada,37.784663740987966,-117.63232370013748,0.0
Essex,Massachusetts,42.67320009687074,-70.95218620389406,2137050.0
Essex,New Jersey,40.78722647878136,-74.24700920786735,2391364.0
Essex,New York,44.117198016063774,-73.77260685742074,130214.0
Essex,Vermont,44.72799721614655,-71.73623005167838,26028.0
Essex,Virginia,37.9434244513233,-76.95145445088194,41474.0
Estill,Kentucky,37.69245158869431,-83.96431426298616,66960.0
Etowah,Alabama,34.045265538097,-86.03476326028915,561255.0
Eureka,Nevada,39.983878983768136,-116.26859911243264,0.0
Evangeline,Louisiana,30.72895187365676,-92.4059072762782,161357.0
Evans,Georgia,32.15676591103119,-81.88688279329676,38868.0
Fairbanks North Star Borough,Alaska,64.80792320459544,-146.56367930232034,248688.0
Fairfax,Virginia,38.83711937824308,-77.27734192458651,1735734.0
Fairfax city,Virginia,38.85297895960922,-77.29994546288376,57360.0
Fairfield,Connecticut,41.27110205243782,-73.38917932983797,1932288.0
Fairfield,Ohio,39.75163757355682,-82.63058522395146,457984.0
Fairfield,South Carolina,34.39510439587368,-81.12123541512887,129096.0
Fall River,South Dakota,43.23939145339606,-103.52750644082822,37650.0
Fallon,Montana,46.334007633443655,-104.41740257917937,0.0
Falls,Texas,31.2532868359396,-96.93587576067388,70912.0
Falls Church city,Virginia,38.88465008606978,-77.17508447587971,24072.0
Fannin,Georgia,34.864092329059154,-84.31980507560064,123904.0
Fannin,Texas,33.59383811160981,-96.10686958065982,173940.0
Faribault,Minnesota,43.6739273042442,-93.94793647055756,50853.0
Faulk,South Dakota,45.07102377328992,-99.1452853469221,0.0
Faulkner,Arkansas,35.14698891300601,-92.33204986049088,400598.0
Fauquier,Virginia,38.73862643512856,-77.80934720148694,203962.0
Fayette,Alabama,33.72123026425744,-87.73886638683686,85500.0
Fayette,Georgia,33.41395730662755,-84.49418480279441,287802.0
Fayette,Illinois,39.000195343829446,-89.02413947721897,78624.0
Fayette,Indiana,39.640036657812274,-85.17876870861869,129166.0
Fayette,Iowa,42.86261789330794,-91.84436579133158,68376.0
Fayette,Kentucky,38.04232452384948,-84.45872431519935,1014622.0
Fayette,Ohio,39.559883318458965,-83.45609152483348,139995.0
Fayette,Pennsylvania,39.91989806447065,-79.64735074455726,631068.0
Fayette,Tennessee,35.19711035075596,-89.41437374240665,166537.0
Fayette,Texas,29.8767784041994,-96.91978452026848,85170.0
Fayette,West Virginia,38.02878066584147,-81.08116027825514,246840.0
Fentress,Tennessee,36.38048494575417,-84.93244975327528,107750.0
Fergus,Montana,47.2636138135044,-109.22449449035766,29410.0
Ferry,Washington,48.47029736810916,-118.51661123424576,34680.0
Fillmore,Minnesota,43.67395617143615,-92.09016908046355,50960.0
Fillmore,Nebraska,40.524668386446365,-97.59650460518516,0.0
Finney,Kansas,38.044286990263714,-100.73700954016864,78061.0
Fisher,Texas,32.742818566221466,-100.40219444545669,0.0
Flagler,Florida,29.46143906208262,-81.31356088678545,417960.0
Flathead,Montana,48.29515292432451,-114.0496822191073,297018.0
Fleming,Kentucky,38.37012695769135,-83.6966597168161,67116.0
Florence,South Carolina,34.024399783236426,-79.70280969701297,652600.0
Florence,Wisconsin,45.848488106408986,-88.39814789785939,0.0
Floyd,Georgia,34.26319805490673,-85.21426098697934,441459.0
Floyd,Indiana,38.31904556372632,-85.90691289358844,300696.0
Floyd,Iowa,43.05994038284927,-92.78901385286116,42728.0
Floyd,Kentucky,37.55712885197081,-82.74570872680576,246456.0
Floyd,Texas,34.07243281610378,-101.30324359509429,16629.0
Floyd,Virginia,36.93164409920147,-80.36255421238766,51360.0
Fluvanna,Virginia,37.841899085945656,-78.2775770041168,81012.0
Foard,Texas,33.97461884155903,-99.77799563773364,0.0
Fond du Lac,Wisconsin,43.75359217153728,-88.48826179845287,287830.0
Ford,Illinois,40.59720019868057,-88.22327189639289,54531.0
Ford,Kansas,37.69172105196396,-99.88796888970826,81004.0
Forest,Pennsylvania,41.51300140851586,-79.23602459859498,25441.0
Forest,Wisconsin,45.66734800167313,-88.77044189473924,31311.0
Forrest,Mississippi,31.18887441239349,-89.25789180527235,351314.0
Forsyth,Georgia,34.22554979016303,-84.12502456762358,393096.0
Forsyth,North Carolina,36.13062805196508,-80.25629747044275,1268712.0
Fort Bend,Texas,29.527506795629275,-95.7708976303112,1445964.0
Foster,North Dakota,47.45707214193626,-98.8829906768937,0.0
Fountain,Indiana,40.12090595558623,-87.24197655374695,64008.0
Franklin,Alabama,34.4416987415131,-87.84373985513693,136467.0
Franklin,Arkansas,35.512325775325564,-93.89064485403355,79947.0
Franklin,Florida,29.889699642674227,-84.80189255625498,48216.0
Franklin,Georgia,34.375472152410055,-83.22915182211958,115824.0
Franklin,Idaho,42.18116102177912,-111.81322471389934,29260.0
Franklin,Illinois,37.9922869509948,-88.92414534315517,187960.0
Franklin,Indiana,39.414875901588665,-85.06014798643324,73377.0
Franklin,Iowa,42.73255133747399,-93.2624774471894,28674.0
Franklin,Kansas,38.56453746864081,-95.28595498696964,94164.0
Franklin,Kentucky,38.23917512051456,-84.87705638344747,233966.0
Franklin,Louisiana,32.13322119026826,-91.67377621905078,97524.0
Franklin,Maine,44.97404177349814,-70.44400872336604,108966.0
Franklin,Massachusetts,42.5830992907166,-72.59183117053759,232656.0
Franklin,Mississippi,31.477176329848643,-90.89791352870196,39780.0
Franklin,Missouri,38.4111235892262,-91.07503323041952,374784.0
Franklin,Nebraska,40.17633370952124,-98.952807138046,0.0
Franklin,New York,44.59286966654633,-74.30383648117827,161670.0
Franklin,North Carolina,36.082759449972095,-78.28570152152311,249600.0
Franklin,Ohio,39.969550152061785,-83.00930007768292,4107838.0
Franklin,Pennsylvania,39.92741145700886,-77.72128388378565,490880.0
Franklin,Tennessee,35.1550495653032,-86.0921965277462,188340.0
Franklin,Texas,33.17553115695278,-95.2184416195212,42921.0
Franklin,Vermont,44.85750291260791,-72.91200804041507,150738.0
Franklin,Virginia,36.99194871335029,-79.88103980896854,222740.0
Franklin,Washington,46.53472543359112,-118.89895429353838,163323.0
Franklin city,Virginia,36.68309742362765,-76.93862236808656,52539.0
Frederick,Maryland,39.47223828047753,-77.39800904764644,635976.0
Frederick,Virginia,39.20388724787189,-78.26066712409033,246330.0
Fredericksburg city,Virginia,38.29921006931615,-77.48707726157886,71910.0
Freeborn,Minnesota,43.67381759109011,-93.34882945169672,93000.0
Freestone,Texas,31.70491002616659,-96.14909087866718,74178.0
Fremont,Colorado,38.47296656147468,-105.43967031926069,194048.0
Fremont,Idaho,44.22886197555325,-111.48203400543912,29070.0
Fremont,Iowa,40.74557478998556,-95.6046784752254,22155.0
Fremont,Wyoming,43.040549140562064,-108.63047012571174,180759.0
Fresno,California,36.75820144893008,-119.6493182510263,2763033.0
Frio,Texas,28.867792537004597,-99.10821181648062,56153.0
Frontier,Nebraska,40.53010110283037,-100.39416089989771,0.0
Fulton,Arkansas,36.381668555608535,-91.8182227500915,55144.0
Fulton,Georgia,33.790280958041656,-84.46700029157839,2917888.0
Fulton,Illinois,40.4727713070413,-90.20747946739496,137186.0
Fulton,Indiana,41.046985599546375,-86.26354313015129,86779.0
Fulton,Kentucky,36.55596082662247,-89.14408353969736,36110.0
Fulton,New York,43.11384403058314,-74.42215823613238,201760.0
Fulton,Ohio,41.60182423603565,-84.13008622710846,140668.0
Fulton,Pennsylvania,39.92536389919356,-78.1126877216748,49776.0
Furnas,Nebraska,40.17645142770187,-99.91231680742172,0.0
Gadsden,Florida,30.579483235295708,-84.61362799096582,199920.0
Gage,Nebraska,40.26189698118485,-96.68944972066312,73359.0
Gaines,Texas,32.74075476029302,-102.6351916298222,43095.0
Galax city,Virginia,36.66601876557565,-80.91759862152321,51865.0
Gallatin,Illinois,37.76271034552213,-88.23054960455968,25864.0
Gallatin,Kentucky,38.7568521303379,-84.85928913806796,45220.0
Gallatin,Montana,45.54068659340391,-111.17046552849472,174618.0
Gallia,Ohio,38.82473634515207,-82.31693444612448,162282.0
Galveston,Texas,29.398716244992865,-95.04824308086933,1192422.0
Garden,Nebraska,41.61941412012205,-102.33546542601024,0.0
Garfield,Colorado,39.59932158439072,-107.90409367992184,137800.0
Garfield,Montana,47.27763020591119,-106.992897767643,0.0
Garfield,Nebraska,41.91436335929654,-98.99141161923538,0.0
Garfield,Oklahoma,36.37906430463111,-97.7827313305934,232175.0
Garfield,Utah,37.85489432604696,-111.44311076979452,17136.0
Garfield,Washington,46.4316448086905,-117.54518187728289,0.0
Garland,Arkansas,34.57667394631673,-93.15041722609158,502440.0
Garrard,Kentucky,37.639605229451846,-84.53766735222749,67210.0
Garrett,Maryland,39.52860387466052,-79.27382524774949,106141.0
Garvin,Oklahoma,34.70456670586908,-97.30933531508651,144820.0
Garza,Texas,33.17987206323541,-101.29846543075986,15768.0
Gasconade,Missouri,38.44088729103267,-91.50793121388048,57288.0
Gaston,North Carolina,35.29439220161482,-81.18025444783508,950798.0
Gates,North Carolina,36.44491371660416,-76.70046921184408,53352.0
Geary,Kansas,39.00237157047809,-96.75255066693926,85644.0
Geauga,Ohio,41.49953335889732,-81.17866656455155,243936.0
Gem,Idaho,44.06155216727806,-116.39752974283256,63250.0
Genesee,Michigan,43.02172807575414,-83.70671426428498,1821519.0
Genesee,New York,43.00093931671302,-78.19375953462682,205140.0
Geneva,Alabama,31.09505919704462,-85.83909124624567,134853.0
Gentry,Missouri,40.21205697689572,-94.40987866118792,25272.0
George,Mississippi,30.86256863861033,-88.64397728031965,108780.0
Georgetown,South Carolina,33.434255045539096,-79.33240320037832,289125.0
Gibson,Indiana,38.3118931609654,-87.5845972420283,130560.0
Gibson,Tennessee,35.996615052553175,-88.9326229729807,255420.0
Gila,Arizona,33.799752505634515,-110.81171627036302,290808.0
Gilchrist,Florida,29.725839379635143,-82.80038898344185,68728.0
Giles,Tennessee,35.20215325384571,-87.03479979961523,141250.0
Giles,Virginia,37.3140311891102,-80.70372695856965,79947.0
Gillespie,Texas,30.3180471985844,-98.94658065713962,87191.0
Gilliam,Oregon,45.37828960688278,-120.21079675009612,0.0
Gilmer,Georgia,34.69119590354405,-84.45563858500478,131000.0
Gilmer,West Virginia,38.924056124335856,-80.85705999076701,26880.0
Gilpin,Colorado,39.85756849965544,-105.52252633867673,0.0
Glacier,Montana,48.70514324594863,-112.99474766964104,69618.0
Glades,Florida,26.956472662531336,-81.18899774098998,48694.0
Gladwin,Michigan,43.99065157903352,-84.38827977505969,124356.0
Glascock,Georgia,33.229289270903166,-82.61070428291934,14840.0
Glasscock,Texas,31.86948014113511,-101.52078851418752,0.0
Glenn,California,39.59820691384685,-122.39201190026616,84168.0
Gloucester,New Jersey,39.71726268758347,-75.14141608176472,962054.0
Gloucester,Virginia,37.41596734717217,-76.54343709141199,160680.0
Glynn,Georgia,31.23090240357935,-81.54072006315383,348696.0
Gogebic,Michigan,46.40883975554254,-89.69444247644638,51308.0
Golden Valley,Montana,46.381215860143385,-109.17517881815428,0.0
Golden Valley,North Dakota,46.94030429620404,-103.84663416084209,0.0
Goliad,Texas,28.65709067943598,-97.42645477129513,31122.0
Gonzales,Texas,29.456685232062345,-97.4925552588455,72416.0
Goochland,Virginia,37.72207263817959,-77.91652752476735,75744.0
Goodhue,Minnesota,44.409874074580834,-92.7225797011001,123420.0
Gooding,Idaho,42.97103179973867,-114.81155109984633,47616.0
Gordon,Georgia,34.50336331571565,-84.87570609720672,242970.0
Goshen,Wyoming,42.08789622099765,-104.3533288669145,48070.0
Gosper,Nebraska,40.51481993686284,-99.83070750045432,0.0
Gove,Kansas,38.91609910514002,-100.48297612618724,0.0
Grady,Georgia,30.8746717142236,-84.23444473157113,109809.0
Grady,Oklahoma,35.01694633031888,-97.88412467941038,217152.0
Grafton,New Hampshire,43.940655688300296,-71.82076594184655,282170.0
Graham,Arizona,32.93270472950353,-109.88740851049798,123690.0
Graham,Kansas,39.34973055305438,-99.88323569829583,0.0
Graham,North Carolina,35.3501736703952,-83.83349107624373,33371.0
Grainger,Tennessee,36.27626163307897,-83.5096210669725,116064.0
Grand,Colorado,40.10263693624696,-106.11834086804778,32625.0
Grand,Utah,38.98197917003556,-109.56986761723827,31488.0
Grand Forks,North Dakota,47.92191844258209,-97.4569831575772,164000.0
Grand Isle,Vermont,44.796767647180985,-73.29485567110191,22264.0
Grand Traverse,Michigan,44.66862299387896,-85.560469470936,264966.0
Granite,Montana,46.40448956324739,-113.44037810853033,0.0
Grant,Arkansas,34.29000541360192,-92.42361729311034,76473.0
Grant,Indiana,40.51580751720875,-85.6547202872708,320840.0
Grant,Kansas,37.56226601346425,-101.30803667880568,18225.0
Grant,Kentucky,38.64882083223087,-84.6245887381383,116928.0
Grant,Louisiana,31.59970328711155,-92.55951047895309,93291.0
Grant,Minnesota,45.93406004370941,-96.01218556236331,17577.0
Grant,Nebraska,41.91497765149818,-101.7405532970488,0.0
Grant,New Mexico,32.73892182517164,-108.38242082480558,109368.0
Grant,North Dakota,46.3582936210758,-101.63972498483815,0.0
Grant,Oklahoma,36.7961465544223,-97.78613921369896,22632.0
Grant,Oregon,44.49153728713843,-119.00732405939505,30680.0
Grant,South Dakota,45.171949971061785,-96.76768263403702,17466.0
Grant,Washington,47.2056718025332,-119.45178218975704,271539.0
Grant,West Virginia,39.10514379829374,-79.19559840992908,43371.0
Grant,Wisconsin,42.867487420090406,-90.70621148355428,121380.0
Granville,North Carolina,36.30405544749724,-78.65273153716232,225492.0
Gratiot,Michigan,43.29274306362277,-84.60493000235857,138138.0
Graves,Kentucky,36.7231101226368,-88.65120577912792,159609.0
Gray,Kansas,37.73818844247793,-100.4378924126838,13108.0
Gray,Texas,35.40121373519612,-100.81260361658912,96472.0
Grays Harbor,Washington,47.15029476851702,-123.7734865387158,350008.0
Grayson,Kentucky,37.460819878177446,-86.34391732489428,138975.0
Grayson,Texas,33.626781667038784,-96.67773138641051,538112.0
Grayson,Virginia,36.65661989966037,-81.22508342409327,57681.0
Greeley,Kansas,38.48057035693524,-101.80605334262904,0.0
Greeley,Nebraska,41.567443243585295,-98.52122482015702,0.0
Green,Kentucky,37.26404372826743,-85.55312694629787,45496.0
Green,Wisconsin,42.67998752021996,-89.60221637311462,96200.0
Green Lake,Wisconsin,43.8004102629861,-89.04487368152346,65844.0
Greenbrier,West Virginia,37.94693315467289,-80.45299183453922,169257.0
Greene,Alabama,32.85315673589963,-87.9522131020639,46552.0
Greene,Arkansas,36.1175728084213,-90.5589848197642,207756.0
Greene,Georgia,33.57883713279124,-83.16667649012169,75520.0
Greene,Illinois,39.35621604366109,-90.39046748965752,50668.0
Greene,Indiana,39.03636830553092,-86.96205732205169,138803.0
Greene,Iowa,42.03624729721303,-94.3968587788692,31218.0
Greene,Mississippi,31.21423261337177,-88.63918472513643,63909.0
Greene,Missouri,37.25806273051032,-93.3419996165357,1061816.0
Greene,New York,42.27652222353223,-74.12272256671656,182585.0
Greene,North Carolina,35.48500562383033,-77.67576393535211,78430.0
Greene,Ohio,39.691471790317095,-83.88989433394734,484008.0
Greene,Pennsylvania,39.85384297762258,-80.22292549394163,163200.0
Greene,Tennessee,36.17535123369913,-82.84582187722253,373620.0
Greene,Virginia,38.29762793580258,-78.4668521579759,52578.0
Greenlee,Arizona,33.21522675373584,-109.24014351510634,25750.0
Greensville,Virginia,36.67634148663669,-77.55902925824297,59236.0
Greenup,Kentucky,38.5456998490389,-82.92235354011432,161040.0
Greenville,South Carolina,34.894384685004994,-82.37071507855632,1672945.0
Greenwood,Kansas,37.877831391853775,-96.23261997675246,29645.0
Greenwood,South Carolina,34.153825962776935,-82.12592518228706,292929.0
Greer,Oklahoma,34.935711301166265,-99.5608272224209,22072.0
Gregg,Texas,32.48047337171388,-94.81696233027024,508948.0
Gregory,South Dakota,43.19242365131244,-99.18561533650242,0.0
Grenada,Mississippi,33.769908736997586,-89.8020095258795,131313.0
Griggs,North Dakota,47.45728864003074,-98.23706346647094,0.0
Grimes,Texas,30.54348618013436,-95.98551929678372,118575.0
Grundy,Illinois,41.28511275722197,-88.41849161786244,144128.0
Grundy,Iowa,42.40187295971675,-92.79143629994736,31115.0
Grundy,Missouri,40.113944222717,-93.56535456549888,29008.0
Grundy,Tennessee,35.388399460388456,-85.72259999425366,86528.0
Guadalupe,New Mexico,34.86331648090924,-104.79066706267344,15708.0
Guadalupe,Texas,29.58306395754784,-97.94858556423657,421515.0
Guernsey,Ohio,40.05204433570985,-81.49425802503526,172900.0
Guilford,North Carolina,36.07948046792894,-79.78890962282136,1652696.0
Gulf,Florida,29.95553939781936,-85.22659645838952,72912.0
Gunnison,Colorado,38.666774787387176,-107.0316321797803,31590.0
Guthrie,Iowa,41.68375347398028,-94.50106980791458,28000.0
Gwinnett,Georgia,33.961735293915254,-84.02360174215254,1872234.0
Haakon,South Dakota,44.29447598220158,-101.53995916193276,0.0
Habersham,Georgia,34.631037140902635,-83.53111212506315,160655.0
Haines Borough,Alaska,59.11469218438779,-135.7005215101297,0.0
Hale,Alabama,32.76266973384473,-87.62915115064365,78000.0
Hale,Texas,34.07051071236602,-101.82689373182149,102255.0
Halifax,North Carolina,36.257452803144936,-77.65171204544302,263801.0
Halifax,Virginia,36.76690108531805,-78.93662130790945,172288.0
Hall,Georgia,34.3169031838319,-83.81967134390078,569448.0
Hall,Nebraska,40.87259256669969,-98.50218838591886,178054.0
Hall,Texas,34.53079188713182,-100.68111765957484,0.0
Hamblen,Tennessee,36.217142442710255,-83.26668875508344,304980.0
Hamilton,Florida,30.496393543042497,-82.94793846231956,62208.0
Hamilton,Illinois,38.08157561090304,-88.5391178311454,26103.0
Hamilton,Indiana,40.07248720729598,-86.05203252232707,566305.0
Hamilton,Iowa,42.38376962855424,-93.70679248024578,43920.0
Hamilton,Kansas,37.99912937855938,-101.79124973608457,0.0
Hamilton,Nebraska,40.87303022315412,-98.02287137541023,23959.0
Hamilton,New York,43.66113916570212,-74.49737805529678,0.0
Hamilton,Ohio,39.19554630677786,-84.54278027261303,2960784.0
Hamilton,Tennessee,35.18083638332143,-85.16480025429814,1400148.0
Hamilton,Texas,31.70482227106825,-98.110709246327,40656.0
Hamlin,South Dakota,44.67376792129268,-97.18832685575632,15120.0
Hampden,Massachusetts,42.13510773256191,-72.63158869352391,1523485.0
Hampshire,Massachusetts,42.34016672131309,-72.66380202111728,372186.0
Hampshire,West Virginia,39.31708226691594,-78.61411643616975,100738.0
Hampton,South Carolina,32.776297758712694,-81.14069852504952,96824.0
Hampton city,Virginia,37.0554102249493,-76.36317428952758,501904.0
Hancock,Georgia,33.270455726299296,-83.00067636000456,40414.0
Hancock,Illinois,40.40375170011732,-91.16473997067752,58322.0
Hancock,Indiana,39.82356368892192,-85.77325014404033,235431.0
Hancock,Iowa,43.08191963355254,-93.73428106059198,28013.0
Hancock,Kentucky,37.84149178144276,-86.77791301358486,31125.0
Hancock,Maine,44.68901812467743,-68.34842460911652,185008.0
Hancock,Mississippi,30.416019741866183,-89.48851881383116,212520.0
Hancock,Ohio,41.0019295880384,-83.66654347041491,255678.0
Hancock,Tennessee,36.52362047247223,-83.22189957872698,33400.0
Hancock,West Virginia,40.521869486863366,-80.57390331519261,150535.0
Hand,South Dakota,44.54778174742129,-99.00494391061432,0.0
Hanover,Virginia,37.76014741432139,-77.49086903938324,312488.0
Hansford,Texas,36.27743555697221,-101.3545813027188,16456.0
Hanson,South Dakota,43.67482681459753,-97.78733024867796,0.0
Haralson,Georgia,33.79423156199698,-85.21100489989762,152908.0
Hardee,Florida,27.49270080047591,-81.80993935295679,82584.0
Hardeman,Tennessee,35.2068454483771,-88.99308019708094,127260.0
Hardeman,Texas,34.290255021157925,-99.74569788360527,14308.0
Hardin,Illinois,37.51821737220602,-88.26688439545924,24396.0
Hardin,Iowa,42.38387858103412,-93.24040698031264,49588.0
Hardin,Kentucky,37.69796896308863,-85.96345192203555,368682.0
Hardin,Ohio,40.66152498379764,-83.65942973732001,116090.0
Hardin,Tennessee,35.19870727803578,-88.18449483110852,157184.0
Hardin,Texas,30.332388908340885,-94.39021946659405,227970.0
Harding,New Mexico,35.857926706819875,-103.82027761795408,0.0
Harding,South Dakota,45.58033211496713,-103.49584670355638,0.0
Hardy,West Virginia,39.00754242848603,-78.85795181774425,51792.0
Harford,Maryland,39.56131259013112,-76.31710824109932,823616.0
Harlan,Kentucky,36.85695268312482,-83.21799778737025,161332.0
Harlan,Nebraska,40.17650545305932,-99.40466086583744,0.0
Harmon,Oklahoma,34.744118292217884,-99.84628505709642,8478.0
Harnett,North Carolina,35.3686390393529,-78.86941812910828,435708.0
Harney,Oregon,43.06414407065404,-118.9679840787424,24089.0
Harper,Kansas,37.19161724608169,-98.07548187764144,25404.0
Harper,Oklahoma,36.78868854025145,-99.6673145019337,0.0
Harris,Georgia,32.736042625041364,-84.90889878901963,106141.0
